
CondaError: Run 'conda init' before 'conda deactivate'

---FILE SRR21787461_1_uniq.hist ---
---LC_EXTRAP---
TOTAL_READS	EXPECTED_DISTINCT	LOWER_0.95CI	UPPER_0.95CI
480000000.0	46762200.8	46680364.5	46844045.2
490000000.0	47517517.1	47434390.3	47600566.3
500000000.0	48268770.4	48184372.2	48352959.6
510000000.0	49016026.3	48930399.4	49101561.2
520000000.0	49759453.3	49672558.3	49846461.9
530000000.0	50499225.5	50410931.7	50587577.3
540000000.0	51235171.0	51145599.9	51324988.7
550000000.0	51967474.9	51876640.1	52058774.5
560000000.0	52696097.0	52604126.8	52789010.4
570000000.0	53421328.0	53328132.0	53515761.6
580000000.0	54143302.2	54048725.5	54239097.2
590000000.0	54861927.4	54765974.3	54959048.0
600000000.0	55577077.6	55479943.4	55675831.3
610000000.0	56288980.8	56190695.9	56389430.2
620000000.0	56997808.6	56898292.4	57099905.6
630000000.0	57703703.7	57602791.9	57807306.4
640000000.0	58406681.4	58304251.4	58511282.3
650000000.0	59106492.2	59002726.0	59212558.7
660000000.0	59803523.1	59698269.2	59910637.8
670000000.0	60497506.1	60391049.1	60605859.9
680000000.0	61188625.2	61081046.8	61298366.3
690000000.0	61877060.0	61768566.9	61988104.9
700000000.0	62562705.7	62453413.0	62675188.5
710000000.0	63245544.9	63135481.3	63359946.3
720000000.0	63925808.5	63813855.8	64042107.1
730000000.0	64603630.1	64490186.3	64721571.1
740000000.0	65278542.1	65164211.5	65398311.7
750000000.0	65951598.1	65835221.9	66072560.2
760000000.0	66621937.9	66503949.5	66744362.3
770000000.0	67290125.6	67170652.2	67413757.8
780000000.0	67955739.8	67835186.3	68080785.1
790000000.0	68619458.0	68496861.4	68745313.2
800000000.0	69280546.8	69156730.5	69407887.6
810000000.0	69939339.1	69814375.7	70067657.4
820000000.0	70595680.9	70469907.1	70724653.8
830000000.0	71250001.8	71123063.3	71379417.0
840000000.0	71902141.7	71773909.5	72032409.2
850000000.0	72551951.6	72422269.9	72683685.8
860000000.0	73199793.0	73068612.7	73332866.3
870000000.0	73845553.0	73712997.0	73979981.4
880000000.0	74489320.7	74355325.8	74625290.7
890000000.0	75130993.0	74994675.2	75270977.9
900000000.0	75770794.8	75632663.8	75912030.3
910000000.0	76408762.4	76268707.8	76551098.4
920000000.0	77044896.4	76903053.5	77188222.8
930000000.0	77679510.7	77534880.7	77822964.4
940000000.0	78311507.6	78165105.2	78457394.4
950000000.0	78942085.7	78793369.7	79088594.5
960000000.0	79570767.7	79419350.5	79717593.4
970000000.0	80197346.2	80043477.2	80345860.8
980000000.0	80822317.0	80665771.9	80973429.4
990000000.0	81445320.8	81286256.6	81599340.6
1000000000.0	82066812.3	81904952.5	82222804.3
1010000000.0	82686808.4	82521880.5	82844722.5
1020000000.0	83304443.7	83137073.7	83464318.0
1030000000.0	83920084.5	83750552.3	84082436.4
1040000000.0	84534134.6	84363237.2	84699760.6
1050000000.0	85146193.7	84974260.8	85316419.6
1060000000.0	85757158.3	85584049.3	85931607.9
1070000000.0	86366406.2	86191573.8	86545867.8
1080000000.0	86974153.0	86797432.3	87158313.9
1090000000.0	87581262.9	87400736.5	87768758.6
1100000000.0	88186369.1	88003354.5	88377729.3
1110000000.0	88790510.2	88603910.7	88984827.8
1120000000.0	89392285.1	89202919.6	89589394.6
1130000000.0	89992848.9	89799925.5	90194752.3
1140000000.0	90591429.8	90395268.3	90799397.6
1150000000.0	91188635.4	90990285.0	91401357.1
1160000000.0	91784607.3	91583817.3	92001964.7
1170000000.0	92379411.5	92175258.9	92600995.0
1180000000.0	92972050.7	92764990.9	93198351.8
1190000000.0	93562269.9	93353833.1	93795112.4
1200000000.0	94151906.1	93940935.8	94390216.8
1210000000.0	94740420.9	94526634.3	94984059.5
1220000000.0	95327915.5	95109875.2	95576632.7
1230000000.0	95913630.6	95692741.8	96169836.9
1240000000.0	96497325.1	96275188.7	96760148.7
1250000000.0	97081081.1	96855251.4	97349405.4
1260000000.0	97663443.6	97432903.3	97937641.7
1270000000.0	98245426.7	98008281.0	98524873.9
1280000000.0	98824755.4	98582709.4	99110986.2
1290000000.0	99402727.9	99155780.5	99695937.8
1300000000.0	99980299.7	99727481.8	100279741.1
1310000000.0	100556250.2	100295415.0	100862358.9
1320000000.0	101130248.4	100865281.5	101443324.4
1330000000.0	101702634.4	101434614.5	102022896.8
1340000000.0	102274271.5	102001600.6	102603676.1
1350000000.0	102843634.8	102568067.1	103184752.8
1360000000.0	103413307.6	103133326.3	103762654.3
1370000000.0	103982112.4	103697681.6	104337226.0
1380000000.0	104549607.4	104260054.6	104910991.5
1390000000.0	105115534.7	104821466.9	105484365.5
1400000000.0	105679957.6	105380764.1	106056864.7
1410000000.0	106243968.2	105936027.9	106630641.5
1420000000.0	106807027.1	106492230.3	107199683.9
1430000000.0	107366850.2	107051437.4	107769654.4
1440000000.0	107926241.3	107606131.4	108338628.5
1450000000.0	108483887.1	108158577.4	108906581.1
1460000000.0	109041607.3	108710810.5	109473557.2
1470000000.0	109597281.9	109262594.3	110039566.2
1480000000.0	110152501.4	109812235.6	110604616.9
1490000000.0	110707440.5	110359695.1	111170566.3
1500000000.0	111261162.9	110905986.4	111736024.1
1510000000.0	111812988.1	111450861.6	112300547.5
1520000000.0	112363734.4	111994494.9	112864192.6
1530000000.0	112915226.5	112537576.2	113426931.9
1540000000.0	113463482.7	113080119.7	113988821.1
1550000000.0	114010963.9	113622992.0	114549868.7
1560000000.0	114557567.7	114164775.8	115110083.0
1570000000.0	115103579.5	114705206.6	115669472.1
1580000000.0	115648104.1	115244407.5	116223202.1
1590000000.0	116192308.5	115782537.2	116783034.3
1600000000.0	116734852.2	116319737.0	117342124.9
1610000000.0	117276863.7	116855988.9	117899492.5
1620000000.0	117817739.9	117391187.9	118455067.6
1630000000.0	118358530.1	117924427.6	119009614.7
1640000000.0	118897563.1	118457231.9	119559167.6
1650000000.0	119435684.9	118989004.2	120107847.3
1660000000.0	119974553.4	119519179.3	120655691.1
1670000000.0	120511594.4	120046580.7	121202705.4
1680000000.0	121045440.7	120572887.6	121748896.9
1690000000.0	121578124.6	121095566.4	122294272.0
1700000000.0	122112259.1	121616219.6	122839675.8
1710000000.0	122644019.3	122141147.4	123387685.0
1720000000.0	123175666.6	122665150.4	123935314.9
1730000000.0	123706013.3	123188193.0	124482254.9
1740000000.0	124236424.7	123709105.2	125028511.7
1750000000.0	124766213.7	124228270.8	125574091.9
1760000000.0	125294294.3	124747055.8	126118971.8
1770000000.0	125821140.0	125265645.4	126663153.0
1780000000.0	126346967.5	125781961.8	127203711.3
1790000000.0	126873299.8	126297290.2	127742005.6
1800000000.0	127397237.8	126811635.7	128285354.9
1810000000.0	127920433.9	127325003.6	128829026.9
1820000000.0	128442432.2	127837398.8	129370161.7
1830000000.0	128963913.7	128348829.1	129908410.7
1840000000.0	129485718.8	128859551.8	130442966.8
1850000000.0	130005785.3	129372675.9	130977203.6
1860000000.0	130526220.4	129882376.6	131514200.6
1870000000.0	131045012.2	130389060.3	132050539.7
1880000000.0	131562818.6	130894799.9	132586225.9
1890000000.0	132078778.7	131401132.1	133121264.1
1900000000.0	132593899.0	131907288.6	133655659.2
1910000000.0	133108442.4	132412537.2	134189415.9
1920000000.0	133622184.1	132916907.3	134722539.1
1930000000.0	134137395.8	133420379.7	135255033.2
1940000000.0	134648753.6	133922957.8	135786903.0
1950000000.0	135161526.1	134424646.0	136318152.9
1960000000.0	135672234.8	134925448.4	136848787.4
1970000000.0	136181909.5	135425369.5	137378810.9
1980000000.0	136692446.5	135924424.8	137908227.8
1990000000.0	137200410.6	136422685.2	138437012.2
2000000000.0	137708280.1	136920077.6	138964349.6
2010000000.0	138215186.2	137416606.1	139490494.9
2020000000.0	138721709.5	137912274.8	140016024.2
2030000000.0	139226862.2	138407087.5	140540941.6
2040000000.0	139731000.7	138901048.2	141065250.9
2050000000.0	140235443.8	139394160.7	141588956.0
2060000000.0	140738561.1	139886428.9	142114144.4
2070000000.0	141240855.7	140379312.8	142641282.4
2080000000.0	141742412.9	140871935.1	143167926.3
2090000000.0	142243964.1	141363742.8	143692898.6
2100000000.0	142743751.0	141854739.4	144215417.8
2110000000.0	143243764.9	142344928.5	144737318.5
2120000000.0	143741504.8	142834313.8	145258667.8
2130000000.0	144237797.3	143322898.6	145779469.1
2140000000.0	144734872.8	143810237.8	146299726.0
2150000000.0	145231783.0	144294065.7	146820890.1
2160000000.0	145727966.5	144775875.9	147342648.8
2170000000.0	146223426.5	145256298.4	147863923.0
2180000000.0	146718166.4	145735886.5	148384716.1
2190000000.0	147212366.2	146213974.3	148903468.1
2200000000.0	147706410.2	146690875.7	149421544.6
2210000000.0	148199683.4	147169579.3	149939155.0
2220000000.0	148691705.9	147645761.9	150456303.1
2230000000.0	149182882.8	148121125.8	150972992.5
2240000000.0	149672307.9	148595674.1	151489226.8
2250000000.0	150160819.9	149069409.9	152005009.7
2260000000.0	150648623.3	149542336.5	152520344.8
2270000000.0	151136062.8	150014457.1	153035235.5
2280000000.0	151623127.3	150485774.6	153549685.3
2290000000.0	152109503.1	150956331.7	154063697.7
2300000000.0	152595704.0	151426145.2	154577276.1
2310000000.0	153081687.8	151895165.7	155090423.8
2320000000.0	153565766.0	152363396.2	155603144.2
2330000000.0	154049148.5	152831419.9	156115838.4
2340000000.0	154531473.7	153300641.2	156629751.6
2350000000.0	155012450.5	153769105.3	157143262.3
2360000000.0	155492738.8	154236815.1	157656373.5
2370000000.0	155973443.6	154703773.3	158169088.4
2380000000.0	156455594.8	155169982.8	158681410.1
2390000000.0	156934076.6	155635446.3	159193341.5
2400000000.0	157411574.8	156100166.6	159704885.8
2410000000.0	157888399.4	156564146.4	160216045.8
2420000000.0	158365091.1	157027388.3	160726824.6
2430000000.0	158841133.2	157489895.1	161237225.0
2440000000.0	159316520.6	157951669.4	161747250.0
2450000000.0	159792309.4	158412713.7	162256902.3
2460000000.0	160268287.2	158873030.8	162766184.9
2470000000.0	160743959.3	159332624.9	163275100.4
2480000000.0	161218081.9	159790922.9	163783651.7
2490000000.0	161689664.1	160245871.0	164291841.5
2500000000.0	162160593.2	160700075.5	164799672.5
2510000000.0	162632967.8	161153539.2	165307147.4
2520000000.0	163105560.6	161606264.4	165814268.8
2530000000.0	163576464.4	162058253.8	166321039.4
2540000000.0	164046679.4	162509509.8	166827461.6
2550000000.0	164515835.3	162960035.0	167333538.2
2560000000.0	164983355.4	163409831.7	167839271.6
2570000000.0	165450358.8	163858902.5	168344664.3
2580000000.0	165916645.3	164307249.8	168849718.9
2590000000.0	166383754.0	164754876.0	169354437.7
2600000000.0	166849601.8	165201783.4	169858823.3
2610000000.0	167315947.8	165647974.6	170362878.0
2620000000.0	167782064.1	166093451.7	170866604.2
2630000000.0	168246959.2	166539263.8	171370004.2
2640000000.0	168711314.3	166986148.9	171873080.5
2650000000.0	169175627.4	167432349.8	172375835.3
2660000000.0	169638448.9	167877868.6	172878271.0
2670000000.0	170099187.4	168322707.5	173380389.7
2680000000.0	170559314.8	168766868.7	173880969.3
2690000000.0	171018833.1	169210354.5	174381173.5
2700000000.0	171477744.3	169653167.0	174881035.1
2710000000.0	171936393.9	170095308.3	175380556.1
2720000000.0	172394559.1	170536780.6	175879738.4
2730000000.0	172852391.9	170977586.0	176378584.0
2740000000.0	173309629.5	171417726.7	176877094.8
2750000000.0	173766273.8	171857204.6	177375272.5
2760000000.0	174222326.6	172296021.9	177873091.4
2770000000.0	174677856.2	172734180.7	178370502.0
2780000000.0	175134548.0	173171715.7	178867583.5
2790000000.0	175590122.8	173608633.8	179364337.5
2800000000.0	176043836.1	174044899.9	179860765.9
2810000000.0	176496545.9	174480516.2	180355445.7
2820000000.0	176948674.5	174915484.5	180848573.6
2830000000.0	177400223.8	175349806.9	181341350.2
2840000000.0	177851195.4	175783485.3	181833777.1
2850000000.0	178301591.2	176216521.7	182325855.9
2860000000.0	178750845.0	176648918.0	182817588.2
2870000000.0	179199983.9	177080676.2	183308975.6
2880000000.0	179648556.1	177511798.1	183800019.6
2890000000.0	180097273.8	177942285.7	184290721.9
2900000000.0	180545467.2	178372140.8	184781083.9
2910000000.0	180993802.0	178801365.3	185271107.1
2920000000.0	181442543.1	179229961.1	185760793.1
2930000000.0	181891995.0	179657930.0	186250143.4
2940000000.0	182340916.5	180085273.9	186739159.5
2950000000.0	182789309.3	180511994.5	187227842.8
2960000000.0	183235469.0	180938093.8	187716194.7
2970000000.0	183679086.9	181363573.5	188204216.7
2980000000.0	184125155.4	181788435.4	188691910.2
2990000000.0	184569617.1	182212681.3	189179276.7
3000000000.0	185011741.2	182636312.9	189666317.5
3010000000.0	185453315.7	183059332.1	190155574.0
3020000000.0	185894342.1	183481740.5	190645706.7
3030000000.0	186334821.9	183903539.9	191135559.2
3040000000.0	186774233.0	184324732.0	191625133.0
3050000000.0	187212971.1	184745318.6	192114429.4
3060000000.0	187651226.2	185165301.3	192603449.8
3070000000.0	188089953.7	185584681.9	193092195.8
3080000000.0	188528146.4	186003462.0	193580668.5
3090000000.0	188965805.9	186421643.3	194068869.5
3100000000.0	189402933.5	186839227.5	194556800.0
3110000000.0	189838983.0	187256216.2	195044461.4
3120000000.0	190273750.8	187672611.1	195531855.0
3130000000.0	190707979.0	188088413.8	196018982.1
3140000000.0	191141804.9	188503625.9	196505844.1
3150000000.0	191575851.9	188918249.1	196992442.2
3160000000.0	192009443.2	189332284.9	197478777.7
3170000000.0	192442838.0	189745735.0	197964851.9
3180000000.0	192875712.0	190158601.0	198450666.0
3190000000.0	193308066.5	190570884.4	198936221.3
3200000000.0	193739903.0	190982586.8	199421482.8
3210000000.0	194171222.8	191393709.7	199906479.3
3220000000.0	194602027.3	191804254.8	200391220.3
3230000000.0	195032317.8	192214223.6	200875707.1
3240000000.0	195462095.7	192623617.6	201359940.9
3250000000.0	195891867.8	193032438.3	201843922.9
3260000000.0	196321552.0	193440687.2	202327654.3
3270000000.0	196750735.9	193848365.9	202811136.1
3280000000.0	197179420.9	194255475.9	203294369.6
3290000000.0	197607608.3	194662018.7	203777355.9
3300000000.0	198035299.4	195067995.7	204260096.1
3310000000.0	198461968.9	195473408.4	204742591.3
3320000000.0	198887299.1	195878258.4	205224842.7
3330000000.0	199313280.4	196282547.0	205706851.3
3340000000.0	199738955.3	196686275.8	206188618.2
3350000000.0	200164138.8	197089446.1	206670144.6
3360000000.0	200588832.1	197492059.4	207151431.4
3370000000.0	201013036.5	197894117.2	207632479.7
3380000000.0	201436753.1	198295620.9	208113290.6
3390000000.0	201860480.3	198696571.9	208593865.1
3400000000.0	202284579.2	199096971.5	209074204.3
3410000000.0	202706599.9	199496821.3	209552092.8
3420000000.0	203127805.0	199896122.6	210029363.3
3430000000.0	203548523.5	200294876.8	210506383.9
3440000000.0	203968756.5	200693085.3	210983155.4
3450000000.0	204388505.3	201090749.4	211459563.2
3460000000.0	204807771.0	201487870.5	211935709.9
3470000000.0	205226554.7	201884450.0	212411609.3
3480000000.0	205644373.0	202280489.3	212887262.4
3490000000.0	206061506.8	202675989.7	213361770.8
3500000000.0	206478365.6	203070952.5	213834548.4
3510000000.0	206894748.2	203465379.0	214307050.6
3520000000.0	207310655.7	203859270.7	214779278.3
3530000000.0	207726419.4	204252628.8	215251232.5
3540000000.0	208142754.1	204645454.6	215722913.9
3550000000.0	208558624.5	205037749.4	216194323.3
3560000000.0	208974031.6	205429514.6	216666653.0
3570000000.0	209388138.0	205820751.5	217143578.8
3580000000.0	209801670.1	206211461.3	217620313.4
3590000000.0	210214574.1	206601645.3	218096857.8
3600000000.0	210627406.6	206991304.8	218573213.0
3610000000.0	211039562.2	207380441.1	219049379.9
3620000000.0	211451252.5	207769055.4	219521992.5
3630000000.0	211862478.7	208157149.0	219994110.8
3640000000.0	212273179.4	208544723.2	220465374.5
3650000000.0	212684936.9	208931779.1	220936115.4
3660000000.0	213095435.0	209318318.1	221406609.7
3670000000.0	213504855.6	209704341.4	221878101.2
3680000000.0	213913818.1	210089850.3	222351392.8
3690000000.0	214322323.5	210474845.8	222821417.4
3700000000.0	214730373.0	210859329.3	223289982.0
3710000000.0	215137967.4	211243302.0	223758296.2
3720000000.0	215545108.0	211626765.1	224226360.8
3730000000.0	215951795.5	212009719.8	224694176.4
3740000000.0	216358031.2	212392167.2	225161778.8
3750000000.0	216763815.9	212774108.7	225630088.0
3760000000.0	217169150.7	213155545.3	226098158.0
3770000000.0	217574097.8	213536478.3	226565989.6
3780000000.0	217979210.5	213916908.8	227033583.5
3790000000.0	218382682.5	214296838.0	227500940.5
3800000000.0	218785496.7	214676267.0	227968061.1
3810000000.0	219187858.1	215055197.1	228434946.1
3820000000.0	219589767.8	215433629.4	228901596.2
3830000000.0	219991226.8	215811565.1	229368012.0
3840000000.0	220392235.9	216189005.2	229834194.3
3850000000.0	220793405.8	216565950.9	230300143.7
3860000000.0	221195025.6	216942403.5	230765860.9
3870000000.0	221596208.9	217318363.9	231231346.5
3880000000.0	221996956.6	217693833.3	231699411.9
3890000000.0	222397269.7	218068813.0	232171172.5
3900000000.0	222797149.2	218443303.8	232642773.2
3910000000.0	223197062.3	218817307.1	233114214.9
3920000000.0	223596651.8	219190823.8	233585498.4
3930000000.0	223995812.5	219563855.2	234054500.5
3940000000.0	224394023.5	219936402.2	234519983.3
3950000000.0	224790096.5	220308466.1	234985259.5
3960000000.0	225187005.7	220680047.8	235450182.1
3970000000.0	225582718.1	221051148.4	235914793.9
3980000000.0	225977999.6	221421769.2	236379198.7
3990000000.0	226372788.5	221791911.0	236843397.2
4000000000.0	226766431.2	222161575.1	237304356.1
4010000000.0	227159641.1	222530762.4	237764009.3
4020000000.0	227552419.2	222899474.0	238223419.8
4030000000.0	227944766.3	223267711.0	238682588.1
4040000000.0	228336683.4	223635474.5	239141514.8
4050000000.0	228728171.3	224002765.5	239600200.5
4060000000.0	229119230.9	224369585.0	240058645.7
4070000000.0	229509863.1	224735934.1	240516851.0
4080000000.0	229900068.7	225101813.8	240984419.0
4090000000.0	230289848.7	225467225.1	241455073.9
4100000000.0	230679203.9	225832169.2	241925592.3
4110000000.0	231068135.1	226196647.0	242395974.9
4120000000.0	231456643.3	226560660.6	242861071.8
4130000000.0	231844729.2	226924216.2	243322788.3
4140000000.0	232232816.9	227287308.6	243784310.3
4150000000.0	232620939.0	227649938.7	244245638.2
4160000000.0	233009214.1	228012107.7	244706598.0
4170000000.0	233397785.0	228373816.4	245167256.8
4180000000.0	233785949.6	228735065.9	245627721.1
4190000000.0	234173708.8	229095857.2	246087991.3
4200000000.0	234561063.3	229456191.3	246548068.1
4210000000.0	234948013.9	229815868.8	247007952.1
4220000000.0	235334561.5	230174578.0	247467643.7
4230000000.0	235720706.8	230532829.7	247927143.4
4240000000.0	236106450.6	230890624.7	248386452.0
4250000000.0	236491793.8	231247964.0	248845569.8
4260000000.0	236876737.2	231604848.7	249304497.3
4270000000.0	237258499.3	231961279.7	249763235.3
4280000000.0	237639677.1	232317258.0	250221784.0
4290000000.0	238020442.2	232672784.5	250680144.2
4300000000.0	238400795.7	233027860.2	251138316.2
4310000000.0	238780849.4	233382486.1	251594762.4
4320000000.0	239160894.4	233736663.1	252050105.0
4330000000.0	239540533.4	234090392.2	252505768.1
4340000000.0	239919767.3	234443674.3	252969131.8
4350000000.0	240298596.7	234796510.4	253426820.5
4360000000.0	240677022.6	235148901.5	253884094.3
4370000000.0	241056105.0	235500848.4	254341185.1
4380000000.0	241434889.5	235852352.1	254798093.5
4390000000.0	241813277.5	236203413.5	255254819.9
4400000000.0	242191269.7	236554033.6	255711364.8
4410000000.0	242568866.8	236904213.3	256167728.8
4420000000.0	242946069.7	237253953.5	256623912.3
4430000000.0	243322879.0	237603255.1	257079915.7
4440000000.0	243699295.5	237952119.1	257535739.6
4450000000.0	244075320.0	238300546.3	257991384.4
4460000000.0	244450953.1	238648537.8	258446850.5
4470000000.0	244826195.7	238996094.3	258902138.5
4480000000.0	245201048.5	239343216.8	259357248.7
4490000000.0	245575512.2	239689906.1	259812181.7
4500000000.0	245949587.5	240036163.3	260266937.9
4510000000.0	246323275.2	240381989.2	260721517.7
4520000000.0	246696575.9	240727384.6	261175921.7
4530000000.0	247069490.5	241072350.5	261630150.1
4540000000.0	247442019.6	241416887.7	262084203.6
4550000000.0	247814164.0	241760997.1	262538082.4
4560000000.0	248185924.3	242104679.7	262991787.1
4570000000.0	248557301.3	242447936.2	263445318.1
4580000000.0	248928295.7	242790767.6	263898675.7
4590000000.0	249298908.2	243133174.8	264351860.6
4600000000.0	249669139.5	243475158.5	264804862.5
4610000000.0	250038990.3	243816719.7	265257285.1
4620000000.0	250408461.3	244157859.2	265709533.3
4630000000.0	250777553.2	244498577.8	266161607.4
4640000000.0	251146266.7	244838876.6	266613508.0
4650000000.0	251514602.5	245178756.2	267065235.2
4660000000.0	251882561.2	245518217.5	267516789.7
4670000000.0	252250143.7	245857261.4	267968171.8
4680000000.0	252617350.4	246195888.8	268419381.8
4690000000.0	252984182.3	246534100.4	268870420.2
4700000000.0	253350639.8	246871897.1	269321287.4
4710000000.0	253716723.7	247209279.8	269771983.8
4720000000.0	254082434.7	247546249.2	270222509.8
4730000000.0	254447773.4	247882806.3	270672865.7
4740000000.0	254812740.5	248218951.8	271123052.0
4750000000.0	255177336.8	248554686.5	271573069.0
4760000000.0	255541562.7	248890011.4	272022917.1
4770000000.0	255905419.1	249224927.1	272471484.1
4780000000.0	256268906.5	249559434.5	272910775.4
4790000000.0	256632025.7	249893534.5	273349830.9
4800000000.0	256994777.2	250227227.9	273788650.9
4810000000.0	257357161.8	250560515.3	274229196.8
4820000000.0	257719180.1	250893397.8	274682258.9
4830000000.0	258080832.8	251225876.0	275135181.7
4840000000.0	258442120.4	251557950.8	275587965.6
4850000000.0	258803043.7	251889622.9	276040610.9
4860000000.0	259163603.3	252220893.2	276493118.1
4870000000.0	259523799.7	252551762.4	276945487.4
4880000000.0	259883633.8	252882231.4	277397719.2
4890000000.0	260243106.1	253212300.9	277849814.0
4900000000.0	260602217.2	253541971.8	278301772.0
4910000000.0	260960967.7	253871244.7	278753593.6
4920000000.0	261319358.4	254200120.5	279202154.7
4930000000.0	261677389.8	254528600.0	279649592.0
4940000000.0	262035062.6	254856683.9	280096869.3
4950000000.0	262392377.4	255184373.1	280543987.1
4960000000.0	262749334.7	255511668.2	280990945.5
4970000000.0	263105935.4	255838570.0	281437745.0
4980000000.0	263462142.0	256165079.4	281884385.9
4990000000.0	263817255.7	256491197.0	282330868.5
5000000000.0	264172010.8	256816923.7	282777193.2
5010000000.0	264526408.1	257142260.2	283223360.3
5020000000.0	264880448.1	257467207.3	283669370.1
5030000000.0	265234131.4	257791765.6	284115222.9
5040000000.0	265587458.7	258115936.1	284560919.1
5050000000.0	265940430.5	258439719.3	285006458.9
5060000000.0	266293047.5	258763116.1	285451842.8
5070000000.0	266645310.3	259086127.2	285897071.0
5080000000.0	266997219.5	259408753.4	286342143.8
5090000000.0	267348775.8	259730995.3	286787061.6
5100000000.0	267699979.6	260052853.8	287231824.6
5110000000.0	268050847.1	260374329.6	287676433.2
5120000000.0	268401636.0	260695423.3	288120887.7
5130000000.0	268752075.0	261016135.8	288565188.3
5140000000.0	269102164.8	261336467.7	289009335.4
5150000000.0	269451906.0	261656419.9	289453329.4
5160000000.0	269801299.1	261975992.9	289897170.4
5170000000.0	270150344.7	262295187.6	290340858.8
5180000000.0	270499043.4	262614004.6	290784395.0
5190000000.0	270847395.8	262932444.7	291227779.1
5200000000.0	271195402.5	263250508.6	291671011.4
5210000000.0	271543064.0	263568197.0	292114092.4
5220000000.0	271890381.0	263885510.7	292557022.2
5230000000.0	272237354.0	264202450.2	292999801.2
5240000000.0	272583983.6	264519016.4	293442429.6
5250000000.0	272930270.3	264835210.0	293884907.8
5260000000.0	273276214.8	265151031.5	294327235.9
5270000000.0	273621817.7	265466481.9	294769414.4
5280000000.0	273967079.4	265781561.7	295211443.5
5290000000.0	274312000.5	266096271.6	295653323.4
5300000000.0	274656709.6	266410612.4	296095054.4
5310000000.0	275001499.8	266724584.7	296536636.9
5320000000.0	275345952.6	267038189.2	296978071.0
5330000000.0	275690068.7	267351426.7	297419357.1
5340000000.0	276033848.4	267664297.7	297860495.5
5350000000.0	276377292.5	267976803.1	298301486.3
5360000000.0	276720401.5	268288943.4	298742330.0
5370000000.0	277063175.8	268600719.4	299183026.7
5380000000.0	277405616.1	268912131.7	299623576.7
5390000000.0	277747722.9	269223181.1	300063980.2
5400000000.0	278089347.3	269533868.1	300504237.7
5410000000.0	278430613.6	269844193.5	300944349.2
5420000000.0	278771548.0	270154157.9	301384315.1
5430000000.0	279112150.9	270463762.0	301824135.6
5440000000.0	279452423.0	270773006.5	302263811.0
5450000000.0	279792364.7	271081892.0	302703341.5
5460000000.0	280131976.7	271390419.3	303142727.4
5470000000.0	280471259.4	271698588.9	303581969.0
5480000000.0	280810213.4	272006401.5	304021066.5
5490000000.0	281148839.3	272313857.8	304460020.1
5500000000.0	281487137.5	272620958.4	304898830.1
5510000000.0	281825108.5	272927704.1	305337496.8
5520000000.0	282162753.0	273234095.4	305776020.3
5530000000.0	282500071.4	273540133.0	306214401.1
5540000000.0	282837064.3	273845817.5	306652639.2
5550000000.0	283173732.2	274151149.7	307090734.9
