
CondaError: Run 'conda init' before 'conda deactivate'

---FILE SRR21787462_2_uniq.hist ---
---LC_EXTRAP---
TOTAL_READS	EXPECTED_DISTINCT	LOWER_0.95CI	UPPER_0.95CI
2510000000.0	190604832.9	187000844.6	193759859.0
2520000000.0	191292568.6	187671600.5	194458391.2
2530000000.0	191978490.2	188342053.1	195156643.7
2540000000.0	192662050.0	189012203.1	195854601.0
2550000000.0	193345308.1	189682474.0	196552266.8
2560000000.0	194030069.3	190352815.0	197249654.4
2570000000.0	194715051.2	191022866.1	197954505.0
2580000000.0	195399757.0	191690899.6	198656905.9
2590000000.0	196075620.8	192324866.2	199349920.2
2600000000.0	196758812.1	192958210.6	200042561.5
2610000000.0	197443441.6	193590934.0	200734894.6
2620000000.0	198127803.1	194223037.9	201428425.0
2630000000.0	198813140.3	194854523.2	202123912.4
2640000000.0	199499291.8	195485391.4	202819126.4
2650000000.0	200184302.0	196115643.7	203514067.6
2660000000.0	200868747.6	196769180.5	204206612.9
2670000000.0	201553665.5	197435496.0	204898383.2
2680000000.0	202237062.9	198089035.8	205589856.1
2690000000.0	202915502.3	198753970.1	206281032.0
2700000000.0	203593575.4	199416886.3	206971911.4
2710000000.0	204272683.0	200042112.1	207662437.5
2720000000.0	204949526.5	200695486.6	208352581.1
2730000000.0	205629775.3	201348654.5	209042428.3
2740000000.0	206307887.4	202003696.7	209735210.5
2750000000.0	206991380.7	202659962.1	210423724.4
2760000000.0	207677171.6	203305621.5	211110531.4
2770000000.0	208352808.6	203956977.4	211799292.5
2780000000.0	209029462.0	204608206.0	212497252.4
2790000000.0	209712188.1	205259058.5	213186825.7
2800000000.0	210392354.1	205909535.5	213882680.0
2810000000.0	211072014.2	206559637.4	214578996.5
2820000000.0	211751418.7	207211334.4	215275050.1
2830000000.0	212427399.7	207862687.1	215970853.1
2840000000.0	213104062.4	208513681.5	216666393.9
2850000000.0	213786177.0	209156033.5	217357983.1
2860000000.0	214468050.2	209803818.8	218047491.3
2870000000.0	215141994.2	210451227.9	218736707.5
2880000000.0	215819644.3	211098261.2	219425663.5
2890000000.0	216502457.2	211744919.3	220114359.7
2900000000.0	217183529.8	212391202.6	220808224.5
2910000000.0	217859477.2	213025028.4	221505817.5
2920000000.0	218529908.6	213655728.1	222202282.4
2930000000.0	219207124.1	214285963.8	222892832.1
2940000000.0	219879027.0	214915736.0	223583150.4
2950000000.0	220549684.4	215545527.8	224273237.6
2960000000.0	221223149.8	216175204.1	224963094.3
2970000000.0	221897714.9	216804425.8	225652720.7
2980000000.0	222566063.6	217450844.4	226342117.5
2990000000.0	223237016.7	218076386.1	227034489.2
3000000000.0	223906123.5	218701431.5	227731654.2
3010000000.0	224574599.4	219325981.4	228428662.2
3020000000.0	225248529.6	219950036.5	229125513.6
3030000000.0	225922452.7	220573597.4	229822208.8
3040000000.0	226596695.9	221196664.9	230518748.4
3050000000.0	227269747.2	221819239.7	231215132.8
3060000000.0	227940352.0	222441322.4	231911362.4
3070000000.0	228610252.6	223063806.8	232607437.8
3080000000.0	229280225.7	223687157.8	233303359.2
3090000000.0	229957653.1	224310055.3	233995549.9
3100000000.0	230635064.7	224932499.8	234686380.5
3110000000.0	231309360.1	225569459.0	235371643.8
3120000000.0	231980708.3	226216572.5	236044375.3
3130000000.0	232648557.2	226863394.9	236716778.0
3140000000.0	233316136.7	227509926.3	237388852.3
3150000000.0	233980830.6	228156167.4	238060598.6
3160000000.0	234650489.1	228802118.3	238752015.0
3170000000.0	235320776.5	229447779.5	239443858.1
3180000000.0	235989318.3	230088842.2	240135539.2
3190000000.0	236655798.2	230708586.1	240827058.6
3200000000.0	237321664.7	231327901.6	241518416.7
3210000000.0	237992259.8	231946789.3	242209614.1
3220000000.0	238660074.1	232565249.7	242900651.0
3230000000.0	239328624.0	233183283.3	243604598.2
3240000000.0	239995284.8	233800890.6	244312245.9
3250000000.0	240659458.2	234418072.1	245019809.0
3260000000.0	241327883.1	235034828.3	245712975.7
3270000000.0	241993795.5	235651159.7	246400476.1
3280000000.0	242661370.8	236267066.8	247086317.7
3290000000.0	243328479.0	236882550.2	247762201.4
3300000000.0	243994635.5	237497610.2	248437816.5
3310000000.0	244660548.1	238112247.5	249113163.5
3320000000.0	245328162.2	238726462.5	249802289.4
3330000000.0	245995929.5	239340255.6	250491588.9
3340000000.0	246665661.2	239953627.5	251180669.9
3350000000.0	247329879.3	240566578.5	251869359.6
3360000000.0	247993522.6	241179109.3	252554443.5
3370000000.0	248655462.9	241791220.1	253228536.1
3380000000.0	249316281.1	242402911.6	253907691.7
3390000000.0	249982316.4	243014184.3	254597280.2
3400000000.0	250647273.6	243625038.5	255286732.4
3410000000.0	251309410.3	244235474.9	255976048.8
3420000000.0	251978573.6	244845493.8	256665229.7
3430000000.0	252649994.1	245455095.8	257354275.5
3440000000.0	253312265.8	246064281.3	258043167.4
3450000000.0	253981284.7	246673050.9	258731868.1
3460000000.0	254643948.3	247281404.9	259420434.5
3470000000.0	255301938.2	247889343.9	260108866.9
3480000000.0	255958521.6	248496868.4	260797165.8
3490000000.0	256614832.4	249103978.7	261483698.8
3500000000.0	257278490.3	249710675.5	262173595.9
3510000000.0	257939966.2	250316959.1	262852198.1
3520000000.0	258600490.1	250922830.1	263532138.3
3530000000.0	259264019.0	251528288.8	264209732.2
3540000000.0	259928263.4	252133335.8	264887674.4
3550000000.0	260592124.3	252737971.5	265582951.1
3560000000.0	261260323.3	253342196.5	266265925.3
3570000000.0	261929446.5	253946011.1	266948734.7
3580000000.0	262591913.2	254549415.8	267631379.6
3590000000.0	263250249.4	255152411.1	268313454.9
3600000000.0	263908343.0	255754997.4	268995243.9
3610000000.0	264566194.4	256357175.3	269676865.6
3620000000.0	265223803.8	256958945.1	270358320.3
3630000000.0	265880394.6	257560307.3	271039608.4
3640000000.0	266535096.9	258161262.5	271720730.1
3650000000.0	267189544.0	258761810.9	272401685.7
3660000000.0	267843736.3	259361953.1	273076947.5
3670000000.0	268497673.9	259961689.6	273750725.6
3680000000.0	269155954.3	260561020.7	274427747.2
3690000000.0	269819429.9	261159947.0	275099489.6
3700000000.0	270483000.7	261758468.9	275771521.1
3710000000.0	271142496.5	262356586.8	276444631.6
3720000000.0	271805433.4	262954301.3	277128514.0
3730000000.0	272471365.4	263551612.6	277817806.2
3740000000.0	273129389.7	264148521.3	278507009.0
3750000000.0	273787268.5	264745027.9	279196122.7
3760000000.0	274447246.1	265341132.7	279883324.7
3770000000.0	275102785.9	265936836.3	280562748.6
3780000000.0	275757477.6	266532138.9	281241731.8
3790000000.0	276409285.8	267127041.2	281920426.5
3800000000.0	277061439.4	267721543.6	282597215.2
3810000000.0	277718119.3	268315646.4	283277665.3
3820000000.0	278372234.5	268886921.0	283965403.6
3830000000.0	279024529.5	269455334.4	284655251.4
3840000000.0	279676811.6	270023223.8	285338103.9
3850000000.0	280332124.9	270590589.9	286010817.9
3860000000.0	280985979.2	271157433.7	286683099.6
3870000000.0	281637705.4	271723756.0	287354915.7
3880000000.0	282289344.9	272289557.5	288026532.1
3890000000.0	282940453.1	272854839.2	288700587.9
3900000000.0	283591475.0	273419601.7	289377477.0
3910000000.0	284244379.4	273983846.0	290054206.9
3920000000.0	284898850.2	274547572.8	290727188.7
3930000000.0	285551838.4	275110783.0	291395413.0
3940000000.0	286201022.7	275673477.4	292078672.1
3950000000.0	286851890.9	276252703.7	292760630.8
3960000000.0	287503005.2	276837774.9	293437272.4
3970000000.0	288148414.9	277422437.0	294113760.4
3980000000.0	288797979.3	278006690.5	294790094.8
3990000000.0	289451014.1	278590535.9	295466276.1
4000000000.0	290103843.0	279173973.7	296142304.4
4010000000.0	290753631.6	279757004.3	296818179.9
4020000000.0	291399713.1	280339628.3	297493499.6
4030000000.0	292045551.9	280921846.0	298168500.5
4040000000.0	292694004.3	281503658.0	298843346.2
4050000000.0	293346036.8	282085064.6	299518036.9
4060000000.0	293995757.5	282666066.5	300192572.8
4070000000.0	294642962.3	283246663.9	300874710.6
4080000000.0	295296449.6	283826857.5	301562879.3
4090000000.0	295950024.2	284406647.6	302250970.4
4100000000.0	296604374.2	284986034.7	302938984.0
4110000000.0	297252205.1	285565137.9	303626920.5
4120000000.0	297896724.9	286144738.0	304314715.8
4130000000.0	298542752.6	286723940.5	305001512.4
4140000000.0	299188551.3	287302745.8	305665048.9
4150000000.0	299839608.1	287881154.5	306328145.3
4160000000.0	300485891.0	288459166.8	306991024.6
4170000000.0	301134667.4	289036783.4	307653687.0
4180000000.0	301783234.1	289614004.6	308327950.5
4190000000.0	302429143.6	290190830.8	309007288.2
4200000000.0	303079738.9	290767262.5	309686519.0
4210000000.0	303722509.5	291343300.2	310365643.2
4220000000.0	304369739.3	291918944.3	311038254.2
4230000000.0	305016757.8	292494195.1	311707273.6
4240000000.0	305663565.1	293069053.2	312376117.6
4250000000.0	306310161.7	293643519.0	313049741.2
4260000000.0	306956547.4	294217592.8	313727523.7
4270000000.0	307602722.7	294791275.2	314405186.2
4280000000.0	308247667.0	295364566.6	315082729.0
4290000000.0	308894655.5	295937467.4	315760152.4
4300000000.0	309541241.7	296509978.0	316437456.4
4310000000.0	310182383.1	297082098.9	317114641.3
4320000000.0	310828469.0	297653830.4	317791707.2
4330000000.0	311470542.3	298225173.1	318468654.4
4340000000.0	312113049.4	298796127.3	319145483.0
4350000000.0	312760932.5	299366693.4	319822193.1
4360000000.0	313401829.0	299936871.9	320498338.1
4370000000.0	314044271.8	300502221.9	321174332.7
4380000000.0	314688743.4	301062699.8	321843083.2
4390000000.0	315336948.1	301643880.0	322501672.6
4400000000.0	315981983.7	302211595.8	323160051.0
4410000000.0	316626827.2	302778922.7	323818218.6
4420000000.0	317266114.5	303345860.9	324476175.6
4430000000.0	317907204.7	303912410.9	325145863.8
4440000000.0	318548936.7	304478573.1	325819904.3
4450000000.0	319189794.1	305044348.0	326502406.0
4460000000.0	319827274.7	305609736.0	327189121.5
4470000000.0	320460418.4	306174737.5	327875787.8
4480000000.0	321099695.6	306739352.9	328562405.0
4490000000.0	321740182.3	307303582.6	329248973.3
4500000000.0	322378714.8	307866414.9	329935493.0
4510000000.0	323019697.5	308419202.9	330621751.5
4520000000.0	323650170.6	308971565.6	331289458.9
4530000000.0	324282528.0	309523503.6	331955144.0
4540000000.0	324910634.3	310075017.3	332620666.0
4550000000.0	325542949.3	310626107.3	333286025.0
4560000000.0	326178964.4	311176774.0	333951221.2
4570000000.0	326819143.4	311727018.1	334616254.6
4580000000.0	327460555.7	312276840.0	335290363.4
4590000000.0	328093934.8	312826240.2	335975591.6
4600000000.0	328731721.9	313375219.3	336660766.6
4610000000.0	329371400.2	313923777.7	337345888.4
4620000000.0	330004691.8	314471916.0	338030889.7
4630000000.0	330645477.6	315019634.7	338712487.5
4640000000.0	331278665.0	315566934.3	339380608.4
4650000000.0	331912508.2	316113815.3	340048471.3
4660000000.0	332548528.9	316660278.2	340716192.7
4670000000.0	333184337.5	317206323.5	341383772.7
4680000000.0	333819934.2	317751951.8	342051211.4
4690000000.0	334452170.7	318297163.4	342718509.1
4700000000.0	335085076.1	318841959.0	343385665.8
4710000000.0	335718270.1	319386339.1	344052681.7
4720000000.0	336350338.4	319930304.0	344719556.9
4730000000.0	336977434.4	320473854.4	345386291.6
4740000000.0	337615131.4	321016990.7	346052885.8
4750000000.0	338250761.1	321559713.5	346719339.9
4760000000.0	338878392.2	322102023.2	347385653.7
4770000000.0	339505787.3	322644167.2	348051827.6
4780000000.0	340138439.1	323186058.8	348717861.6
4790000000.0	340772531.3	323727540.3	349383755.9
4800000000.0	341406368.8	324268612.0	350058755.6
4810000000.0	342034283.5	324809274.5	350743392.9
4820000000.0	342661969.3	325349528.2	351428947.9
4830000000.0	343289426.5	325889373.6	352114464.7
4840000000.0	343916911.2	326428811.3	352799943.6
4850000000.0	344545127.9	326967841.7	353485384.6
4860000000.0	345175503.4	327506465.2	354170787.8
4870000000.0	345805870.2	328044682.4	354848852.2
4880000000.0	346441107.6	328582493.8	355519838.0
4890000000.0	347076319.9	329119899.8	356190715.0
4900000000.0	347710832.1	329656900.9	356861483.3
4910000000.0	348346175.0	330193497.6	357532143.1
4920000000.0	348980817.9	330729690.4	358202694.6
4930000000.0	349615271.4	331265479.7	358873137.7
4940000000.0	350249535.4	331800866.0	359548719.2
4950000000.0	350880088.4	332335849.8	360225782.4
4960000000.0	351509285.6	332870431.7	360902772.9
4970000000.0	352130967.6	333404611.9	361579692.8
4980000000.0	352760978.2	333938391.1	362256542.5
4990000000.0	353386475.8	334471769.7	362933321.9
5000000000.0	354011753.5	335004748.1	363610031.3
5010000000.0	354636811.6	335537326.9	364286670.8
5020000000.0	355261650.2	336069506.4	364963240.5
5030000000.0	355886269.5	336601287.3	365639740.6
5040000000.0	356510669.5	337132669.9	366316171.2
5050000000.0	357135319.0	337663654.7	366992532.4
5060000000.0	357769747.2	338194242.1	367660107.7
5070000000.0	358393298.8	338724432.7	368326616.4
5080000000.0	359016084.0	339254226.9	368993008.9
5090000000.0	359638646.9	339783625.2	369659285.2
5100000000.0	360260987.8	340312627.9	370325445.5
5110000000.0	360883106.6	340841235.7	370991489.9
5120000000.0	361505003.7	341369448.9	371661037.6
5130000000.0	362126679.1	341897268.1	372343009.0
5140000000.0	362748133.0	342424693.6	373023733.0
5150000000.0	363375027.9	342951725.9	373694746.2
5160000000.0	363999110.8	343478365.5	374372998.8
5170000000.0	364619809.9	344004612.8	375051185.8
5180000000.0	365241054.7	344530468.4	375729307.1
5190000000.0	365867108.0	345055932.5	376407362.9
5200000000.0	366492061.2	345581005.8	377085191.6
5210000000.0	367115212.3	346105688.7	377765005.1
5220000000.0	367738154.9	346629981.5	378446258.4
5230000000.0	368367943.8	347153884.8	379127397.9
5240000000.0	368994388.9	347677399.1	379808490.8
5250000000.0	369613838.1	348200524.6	380489537.1
5260000000.0	370231767.7	348723262.0	381160620.0
5270000000.0	370849865.0	349245611.7	381830357.1
5280000000.0	371471696.1	349767574.0	382504729.4
5290000000.0	372087868.0	350289149.5	383181958.0
5300000000.0	372703692.9	350810338.6	383859048.7
5310000000.0	373319291.4	351331141.8	384536074.2
5320000000.0	373944339.6	351851559.4	385213034.5
5330000000.0	374573638.4	352371592.0	385889929.9
5340000000.0	375190874.1	352891239.9	386566760.3
5350000000.0	375807891.8	353410503.6	387243525.9
5360000000.0	376425347.2	353929383.6	387920226.8
5370000000.0	377043312.6	354447880.3	388596863.0
5380000000.0	377661065.7	354965994.1	389273434.6
5390000000.0	378278606.9	355483725.5	389949941.8
5400000000.0	378895936.1	356001075.0	390626384.6
5410000000.0	379513053.6	356518042.8	391302763.1
5420000000.0	380129959.4	357034629.6	391979077.4
5430000000.0	380746653.8	357550835.6	392654722.3
5440000000.0	381367048.8	358066661.4	393328837.1
5450000000.0	381987759.7	358582107.5	394002888.8
5460000000.0	382608274.9	359097174.1	394676877.5
5470000000.0	383225704.3	359611861.8	395350803.4
5480000000.0	383838355.6	360126170.9	396024666.5
5490000000.0	384449506.7	360640102.0	396698466.9
5500000000.0	385060432.3	361153655.5	397372204.8
5510000000.0	385671132.6	361666831.7	398045553.9
5520000000.0	386283896.2	362179631.1	398713116.9
5530000000.0	386898457.3	362692054.2	399375818.1
5540000000.0	387523116.2	363204101.3	400038405.7
5550000000.0	388150565.2	363715772.9	400700879.8
