
CondaError: Run 'conda init' before 'conda deactivate'

---FILE SRR21787462_1_uniq.hist ---
---LC_EXTRAP---
TOTAL_READS	EXPECTED_DISTINCT	LOWER_0.95CI	UPPER_0.95CI
800000000.0	10655986.8	10566542.0	10742739.7
810000000.0	10740465.5	10650322.0	10828065.2
820000000.0	10824643.0	10733814.0	10913029.9
830000000.0	10908504.1	10816974.4	10997638.0
840000000.0	10991954.1	10899800.2	11081682.0
850000000.0	11075112.3	10982297.3	11165280.2
860000000.0	11158064.3	11064897.4	11248940.6
870000000.0	11240475.8	11147361.6	11332520.6
880000000.0	11322640.2	11228373.3	11415510.1
890000000.0	11404477.0	11309119.4	11498073.4
900000000.0	11486012.5	11390038.2	11580475.7
910000000.0	11567235.2	11469718.8	11662605.9
920000000.0	11648157.7	11549917.1	11744426.0
930000000.0	11728725.9	11629839.9	11825945.4
940000000.0	11808958.5	11709473.3	11907167.9
950000000.0	11888984.7	11787982.5	11988012.1
960000000.0	11968857.4	11867070.1	12068658.5
970000000.0	12048260.4	11946008.3	12149109.6
980000000.0	12127480.3	12023755.3	12228684.3
990000000.0	12206122.5	12101307.0	12308044.1
1000000000.0	12284406.2	12178565.1	12387361.1
1010000000.0	12362690.3	12255076.8	12466409.3
1020000000.0	12440912.3	12330043.2	12545188.4
1030000000.0	12518848.5	12407286.8	12623371.0
1040000000.0	12596455.7	12484287.1	12701935.6
1050000000.0	12673957.0	12560634.6	12779961.5
1060000000.0	12750845.9	12636334.8	12858266.2
1070000000.0	12827584.8	12712635.8	12936452.4
1080000000.0	12904364.7	12788709.0	13013651.2
1090000000.0	12980439.7	12864547.3	13090590.8
1100000000.0	13056353.5	12939338.4	13167274.1
1110000000.0	13131905.4	13014565.8	13243709.4
1120000000.0	13207410.0	13089315.2	13319905.0
1130000000.0	13282599.7	13164081.0	13395890.7
1140000000.0	13357913.7	13238525.9	13471658.0
1150000000.0	13432931.4	13311982.3	13547194.6
1160000000.0	13507635.7	13385215.4	13622480.9
1170000000.0	13582079.6	13457357.6	13697541.2
1180000000.0	13656247.2	13530932.2	13773498.2
1190000000.0	13730301.7	13603453.4	13850122.4
1200000000.0	13803747.1	13675984.8	13924844.6
1210000000.0	13877009.6	13748451.5	14002083.4
1220000000.0	13950156.6	13819499.5	14075639.9
1230000000.0	14023158.5	13891174.7	14148459.3
1240000000.0	14096237.6	13962529.4	14221927.6
1250000000.0	14169103.8	14033689.1	14295025.1
1260000000.0	14241431.6	14104631.0	14367749.4
1270000000.0	14313102.6	14175356.8	14441052.4
1280000000.0	14385259.8	14245892.6	14514447.0
1290000000.0	14456818.1	14316140.4	14587642.0
1300000000.0	14528669.1	14385513.0	14659967.6
1310000000.0	14599844.8	14453799.3	14732457.2
1320000000.0	14671390.3	14521823.8	14805358.0
1330000000.0	14742416.4	14588513.3	14877947.7
1340000000.0	14813945.9	14657227.4	14951182.9
1350000000.0	14884083.6	14724564.8	15023402.0
1360000000.0	14954162.8	14790780.6	15095430.5
1370000000.0	15024542.5	14858668.0	15167289.0
1380000000.0	15095006.8	14925723.7	15238923.9
1390000000.0	15164884.8	14993642.6	15310539.3
1400000000.0	15234158.8	15061363.6	15381929.2
1410000000.0	15302918.6	15128885.8	15453142.4
1420000000.0	15372602.2	15196098.2	15524309.3
1430000000.0	15442174.6	15263323.8	15595339.8
1440000000.0	15511143.8	15330244.4	15666214.0
1450000000.0	15579978.1	15396971.7	15736933.4
1460000000.0	15649264.6	15463507.1	15807496.1
1470000000.0	15718428.3	15529852.0	15877842.4
1480000000.0	15787120.0	15594820.5	15948036.2
1490000000.0	15855281.5	15660032.8	16017564.8
1500000000.0	15922902.7	15726351.4	16087821.3
1510000000.0	15991201.7	15792062.6	16157704.3
1520000000.0	16059239.7	15855263.7	16227509.6
1530000000.0	16127179.0	15919713.2	16298370.0
1540000000.0	16194005.0	15984287.3	16369075.9
1550000000.0	16261188.6	16048671.6	16439407.7
1560000000.0	16328057.6	16112867.4	16508838.7
1570000000.0	16395042.9	16176687.6	16578602.2
1580000000.0	16461840.5	16236402.3	16648827.7
1590000000.0	16529197.6	16295893.5	16718405.3
1600000000.0	16595656.3	16355166.2	16787861.4
1610000000.0	16662099.4	16415299.2	16857151.4
1620000000.0	16728682.1	16477901.4	16925621.6
1630000000.0	16795318.8	16540369.7	16993530.4
1640000000.0	16862307.2	16602838.8	17061305.6
1650000000.0	16928388.2	16665595.7	17128948.5
1660000000.0	16993884.9	16728180.0	17196460.0
1670000000.0	17059677.1	16790592.8	17263841.1
1680000000.0	17125137.9	16852834.9	17331306.0
1690000000.0	17190277.9	16914907.5	17401709.9
1700000000.0	17255490.3	16976811.3	17472029.9
1710000000.0	17320504.7	17035822.7	17542234.4
1720000000.0	17386694.3	17094487.8	17609023.3
1730000000.0	17450337.0	17153571.3	17675274.5
1740000000.0	17515172.5	17211034.9	17742456.1
1750000000.0	17580127.5	17269808.2	17811368.3
1760000000.0	17644255.6	17330544.7	17880179.3
1770000000.0	17708876.6	17391118.2	17948889.6
1780000000.0	17772814.3	17451596.2	18017499.4
1790000000.0	17836792.2	17511935.3	18085377.6
1800000000.0	17900136.0	17572114.8	18152333.9
1810000000.0	17963611.2	17632135.6	18217262.9
1820000000.0	18027447.4	17691998.6	18282061.0
1830000000.0	18090992.4	17751704.6	18346729.0
1840000000.0	18154274.6	17811254.5	18411267.6
1850000000.0	18216768.4	17870504.2	18475677.6
1860000000.0	18280738.3	17929096.7	18540323.6
1870000000.0	18343466.0	17987531.2	18607215.1
1880000000.0	18406694.9	18044981.0	18673980.7
1890000000.0	18469276.6	18102102.8	18740642.8
1900000000.0	18532559.2	18160778.7	18807201.7
1910000000.0	18595022.9	18217911.9	18873658.1
1920000000.0	18657709.8	18274047.3	18940012.2
1930000000.0	18720341.7	18328774.5	19006264.5
1940000000.0	18782856.7	18384980.0	19072415.5
1950000000.0	18844349.5	18441028.8	19138253.5
1960000000.0	18905934.7	18496829.2	19203679.0
1970000000.0	18966862.2	18552221.6	19267732.1
1980000000.0	19027555.8	18607460.9	19331667.9
1990000000.0	19089103.0	18662547.7	19395487.0
2000000000.0	19151339.9	18717482.7	19459189.8
2010000000.0	19212848.0	18773504.1	19522776.9
2020000000.0	19273977.0	18829687.3	19586487.6
2030000000.0	19335122.2	18884576.3	19650084.1
2040000000.0	19396012.9	18939315.6	19715357.5
2050000000.0	19456700.8	18993905.9	19782545.0
2060000000.0	19518017.9	19048347.7	19849687.6
2070000000.0	19579351.0	19102641.9	19916786.1
2080000000.0	19639998.2	19156789.1	19982939.6
2090000000.0	19701146.6	19210790.0	20046806.7
2100000000.0	19761329.8	19264645.1	20110591.7
2110000000.0	19821829.1	19318355.2	20174233.6
2120000000.0	19880989.6	19371921.0	20237792.9
2130000000.0	19939607.5	19425343.0	20301270.4
2140000000.0	20000069.5	19478621.9	20364666.9
2150000000.0	20060003.3	19531758.4	20427982.9
2160000000.0	20120171.4	19584753.2	20491208.0
2170000000.0	20180196.9	19637606.7	20554339.6
2180000000.0	20240203.6	19690319.7	20617392.0
2190000000.0	20300068.7	19742892.8	20680365.6
2200000000.0	20359833.8	19795326.6	20743852.6
2210000000.0	20419894.6	19847621.8	20808273.8
2220000000.0	20479370.3	19899778.8	20872628.1
2230000000.0	20538281.0	19951812.7	20936915.7
2240000000.0	20596752.6	20003719.6	21001137.3
2250000000.0	20655339.0	20055490.4	21065293.1
2260000000.0	20714494.1	20107125.6	21128298.0
2270000000.0	20773624.7	20158625.8	21190257.8
2280000000.0	20832419.6	20209991.7	21252097.9
2290000000.0	20891149.3	20261223.8	21313786.0
2300000000.0	20950327.3	20312322.6	21375370.7
2310000000.0	21007708.5	20363288.8	21436852.3
2320000000.0	21065516.7	20414123.0	21498231.2
2330000000.0	21122410.9	20464825.6	21559507.9
2340000000.0	21180832.2	20515397.4	21620682.6
2350000000.0	21238679.0	20563884.8	21681755.7
2360000000.0	21295590.2	20611071.7	21742727.5
2370000000.0	21352857.4	20661695.1	21805182.7
2380000000.0	21410226.8	20712192.7	21866675.6
2390000000.0	21466889.7	20762564.8	21927275.8
2400000000.0	21522829.7	20812812.2	21987795.5
2410000000.0	21579113.0	20862953.2	22048235.1
2420000000.0	21636120.4	20913023.8	22109002.9
2430000000.0	21692325.5	20962971.3	22171397.6
2440000000.0	21748284.6	21012813.1	22233739.8
2450000000.0	21804209.0	21062537.2	22296029.7
2460000000.0	21860680.5	21111712.7	22358268.0
2470000000.0	21917343.5	21160627.0	22420455.0
2480000000.0	21973121.8	21209417.9	22482591.0
2490000000.0	22029092.3	21257933.3	22544674.5
2500000000.0	22085517.2	21306229.5	22606655.7
2510000000.0	22141489.5	21354404.4	22668586.3
2520000000.0	22197889.3	21402458.7	22730466.7
2530000000.0	22254046.7	21450392.8	22792297.2
2540000000.0	22309403.9	21498207.2	22854078.3
2550000000.0	22364640.7	21545902.4	22915810.3
2560000000.0	22419898.0	21593478.9	22977493.6
2570000000.0	22474269.4	21640937.2	23039128.6
2580000000.0	22529577.2	21688277.8	23100888.7
2590000000.0	22584284.0	21735501.1	23163289.1
2600000000.0	22638246.4	21782607.7	23225645.0
2610000000.0	22692649.4	21829597.9	23287956.7
2620000000.0	22748073.1	21876472.3	23350224.3
2630000000.0	22803354.2	21923231.4	23412448.3
2640000000.0	22857465.5	21969875.5	23474629.1
2650000000.0	22912320.5	22016405.2	23535024.4
2660000000.0	22967151.8	22062820.8	23594828.4
2670000000.0	23022577.0	22109123.0	23654499.4
2680000000.0	23077438.9	22155312.0	23714091.3
2690000000.0	23132458.9	22201388.5	23774627.1
2700000000.0	23187396.9	22247352.7	23833430.5
2710000000.0	23242253.4	22293205.2	23892525.4
2720000000.0	23297028.4	22338946.3	23951862.7
2730000000.0	23351548.6	22384576.6	24011765.0
2740000000.0	23405717.4	22430096.5	24072009.7
2750000000.0	23459778.9	22475506.3	24132180.9
2760000000.0	23512902.4	22520806.6	24192278.7
2770000000.0	23565777.7	22565997.7	24252303.2
2780000000.0	23619167.4	22611080.1	24312254.6
2790000000.0	23673288.1	22656054.2	24372817.1
2800000000.0	23726336.0	22701123.2	24433975.3
2810000000.0	23779116.0	22746494.8	24495059.6
2820000000.0	23832712.5	22791759.6	24556081.9
2830000000.0	23886392.6	22836918.1	24617055.6
2840000000.0	23940294.6	22881970.6	24677980.9
2850000000.0	23994634.7	22926917.5	24738858.1
2860000000.0	24048476.3	22971759.3	24798966.9
2870000000.0	24102048.0	23016496.4	24857775.2
2880000000.0	24155477.3	23061129.1	24916529.6
2890000000.0	24207970.0	23105657.9	24975230.3
2900000000.0	24261019.3	23150102.8	25033877.7
2910000000.0	24313485.9	23194448.9	25092471.9
2920000000.0	24365603.4	23238692.2	25151013.2
2930000000.0	24417664.8	23282833.1	25210500.6
2940000000.0	24469551.0	23326872.2	25270918.7
2950000000.0	24521715.1	23370809.6	25331263.1
2960000000.0	24573388.7	23414645.8	25391571.9
2970000000.0	24625317.0	23458381.3	25451846.8
2980000000.0	24677177.7	23502005.4	25512088.2
2990000000.0	24728578.9	23545123.5	25572296.3
3000000000.0	24779424.0	23588141.0	25632471.3
3010000000.0	24831222.7	23631058.4	25692613.4
3020000000.0	24882660.9	23673876.0	25752722.9
3030000000.0	24934018.6	23717026.5	25812481.6
3040000000.0	24985973.4	23760373.5	25870853.5
3050000000.0	25037230.3	23803624.2	25929173.2
3060000000.0	25089179.7	23846779.0	25987441.1
3070000000.0	25140446.2	23888817.5	26045657.3
3080000000.0	25191446.3	23930514.4	26103822.0
3090000000.0	25242366.3	23972113.9	26161935.4
3100000000.0	25293206.4	24013616.2	26219997.6
3110000000.0	25343966.8	24055021.8	26278008.8
3120000000.0	25394647.9	24096455.5	26335969.3
3130000000.0	25445249.7	24138166.8	26393879.2
3140000000.0	25495772.7	24179782.5	26452482.6
3150000000.0	25546567.3	24221303.0	26512216.4
3160000000.0	25597818.3	24262728.7	26571920.7
3170000000.0	25648438.3	24304071.3	26631595.7
3180000000.0	25698335.4	24345338.7	26691241.6
3190000000.0	25748154.7	24386512.3	26750858.6
3200000000.0	25798002.5	24427592.4	26810446.9
3210000000.0	25848455.4	24469017.2	26870006.6
3220000000.0	25898381.6	24510569.8	26929538.1
3230000000.0	25947909.8	24552031.2	26989041.4
3240000000.0	25998092.5	24593401.8	27048516.7
3250000000.0	26048202.9	24634681.8	27107921.3
3260000000.0	26098241.1	24675871.7	27167252.7
3270000000.0	26148207.5	24716971.7	27226555.5
3280000000.0	26198102.2	24757982.2	27285830.0
3290000000.0	26247925.4	24798903.4	27345076.3
3300000000.0	26297983.9	24839735.6	27404294.5
3310000000.0	26348151.2	24880479.2	27460504.1
3320000000.0	26398250.2	24921134.5	27516059.0
3330000000.0	26448281.1	24961701.7	27571542.0
3340000000.0	26498244.0	25002181.2	27626953.2
3350000000.0	26548006.0	25042573.2	27682292.9
3360000000.0	26597539.6	25082878.2	27737561.0
3370000000.0	26647678.1	25123096.2	27792757.8
3380000000.0	26697420.3	25163227.8	27850902.3
3390000000.0	26747046.4	25203273.1	27909042.9
3400000000.0	26796605.7	25243232.4	27967107.4
3410000000.0	26846098.4	25283106.0	28025142.2
3420000000.0	26895781.1	25322894.3	28083147.5
3430000000.0	26945652.0	25362597.5	28141123.5
3440000000.0	26995459.7	25402215.9	28199070.3
3450000000.0	27044492.2	25441749.8	28256988.0
3460000000.0	27092639.8	25481199.4	28314876.9
3470000000.0	27141399.8	25520565.1	28372737.1
3480000000.0	27189852.0	25559847.1	28430568.7
3490000000.0	27238236.4	25599045.7	28488372.0
3500000000.0	27286553.2	25638161.3	28546147.0
3510000000.0	27334802.6	25677193.9	28604471.5
3520000000.0	27382681.3	25716144.0	28662990.4
3530000000.0	27430334.2	25755011.9	28721485.5
3540000000.0	27477917.8	25793797.7	28779465.8
3550000000.0	27525432.5	25832501.8	28835401.1
3560000000.0	27572878.3	25871124.4	28892358.4
3570000000.0	27620255.5	25909665.8	28950078.0
3580000000.0	27667564.3	25948126.2	29007942.2
3590000000.0	27715212.9	25986276.2	29065782.0
3600000000.0	27762889.5	26024313.9	29123597.4
3610000000.0	27810562.2	26062271.1	29181388.7
3620000000.0	27857882.8	26100147.9	29239156.0
3630000000.0	27905878.4	26137860.1	29296899.3
3640000000.0	27954039.8	26175178.1	29354618.9
3650000000.0	28002221.2	26212416.4	29412314.9
3660000000.0	28050379.9	26249575.5	29470611.1
3670000000.0	28098414.4	26286655.5	29529456.9
3680000000.0	28145613.9	26323656.7	29588274.6
3690000000.0	28193292.0	26360579.5	29647064.4
3700000000.0	28241087.8	26397423.9	29705826.4
3710000000.0	28288822.8	26434190.4	29764560.7
3720000000.0	28336497.2	26470879.1	29823267.2
3730000000.0	28384040.9	26507294.5	29881946.2
3740000000.0	28430753.1	26543341.9	29940589.6
3750000000.0	28477709.7	26579311.6	29999125.4
3760000000.0	28524511.8	26615203.9	30054850.5
3770000000.0	28571110.5	26651019.0	30109403.9
3780000000.0	28618118.1	26686757.1	30163907.2
3790000000.0	28665064.7	26722418.6	30218360.6
3800000000.0	28711950.4	26758003.6	30274954.4
3810000000.0	28758775.4	26793512.5	30332303.6
3820000000.0	28805079.9	26828945.4	30389631.2
3830000000.0	28851184.7	26864302.7	30446937.4
3840000000.0	28897272.2	26899584.5	30504222.2
3850000000.0	28943649.0	26934791.1	30561482.5
3860000000.0	28990183.3	26969922.9	30618713.1
3870000000.0	29036658.0	27004979.9	30675922.9
3880000000.0	29083073.2	27039962.5	30733112.1
3890000000.0	29128468.7	27074870.9	30790280.6
3900000000.0	29173551.1	27109705.3	30847428.8
3910000000.0	29218568.0	27144466.1	30904556.5
3920000000.0	29263519.4	27179153.3	30961664.1
3930000000.0	29308405.7	27213767.3	31018751.6
3940000000.0	29353632.5	27248308.3	31075819.0
3950000000.0	29398943.7	27282776.6	31132866.6
3960000000.0	29442891.9	27317172.3	31189894.4
3970000000.0	29486113.6	27351495.8	31246902.5
3980000000.0	29529265.9	27385747.2	31303891.0
3990000000.0	29572349.0	27419926.7	31360860.1
4000000000.0	29615363.0	27454034.7	31417809.8
4010000000.0	29659698.7	27488071.3	31474740.3
4020000000.0	29704774.2	27522036.8	31531651.7
4030000000.0	29749791.0	27555931.3	31588544.0
4040000000.0	29794749.2	27589755.2	31645417.4
4050000000.0	29839649.1	27623511.6	31702272.0
4060000000.0	29884490.7	27657207.3	31759011.8
4070000000.0	29930216.8	27690833.0	31815728.6
4080000000.0	29975926.0	27724389.0	31872426.1
4090000000.0	30021020.5	27757875.4	31929104.4
4100000000.0	30065701.8	27791292.5	31985763.7
4110000000.0	30110325.2	27824640.4	32042404.0
4120000000.0	30154962.4	27857919.5	32099025.4
4130000000.0	30200632.9	27891130.0	32155628.1
4140000000.0	30245244.5	27924271.9	32212212.2
4150000000.0	30289671.2	27957345.7	32268777.6
4160000000.0	30334040.9	27990351.4	32323913.3
4170000000.0	30378353.5	28023289.4	32380828.0
4180000000.0	30422018.5	28056159.7	32437831.3
4190000000.0	30464919.2	28088962.7	32494816.3
4200000000.0	30507758.7	28121698.5	32551732.9
4210000000.0	30550537.3	28154367.4	32608292.0
4220000000.0	30593255.0	28187710.3	32664833.9
4230000000.0	30635912.0	28221157.0	32721358.6
4240000000.0	30678607.4	28254538.2	32777866.3
4250000000.0	30721879.2	28287853.8	32834356.9
4260000000.0	30765093.7	28321104.3	32890830.6
4270000000.0	30808251.3	28354289.8	32947287.5
4280000000.0	30851352.0	28387410.4	33003727.7
4290000000.0	30894395.8	28420466.3	33060151.2
4300000000.0	30937383.1	28453457.9	33116558.1
4310000000.0	30980313.9	28486385.2	33172948.6
4320000000.0	31023188.3	28519248.4	33229322.7
4330000000.0	31066006.4	28552047.8	33285680.4
4340000000.0	31109755.0	28584783.4	33342021.9
4350000000.0	31153472.9	28617455.7	33398347.3
4360000000.0	31196433.3	28650064.6	33454656.6
4370000000.0	31239081.0	28682610.4	33510949.9
4380000000.0	31281672.2	28715093.3	33567227.3
4390000000.0	31324207.2	28747513.5	33623488.9
4400000000.0	31366686.1	28779876.4	33679734.7
4410000000.0	31409548.7	28812183.0	33735964.8
4420000000.0	31452763.5	28844431.1	33792179.4
4430000000.0	31495925.5	28876619.0	33848378.4
4440000000.0	31538922.9	28908745.0	33904562.0
4450000000.0	31580916.0	28940809.5	33960730.3
4460000000.0	31622852.2	28972812.5	34016883.2
4470000000.0	31664731.8	29004754.3	34073021.0
4480000000.0	31706554.9	29036635.0	34129143.6
4490000000.0	31748321.6	29068454.8	34185251.1
4500000000.0	31790032.0	29100213.9	34241343.6
4510000000.0	31831686.2	29131912.4	34297384.4
4520000000.0	31873284.4	29163550.6	34353408.2
4530000000.0	31915769.5	29195128.6	34409416.8
4540000000.0	31958208.5	29226646.6	34465410.5
4550000000.0	32000595.3	29258104.8	34521389.2
4560000000.0	32042929.8	29289503.3	34577353.0
4570000000.0	32085212.2	29320842.3	34633302.0
4580000000.0	32127442.7	29352122.0	34689236.3
4590000000.0	32169621.2	29383342.6	34745155.8
4600000000.0	32211748.0	29414504.2	34800813.3
4610000000.0	32253823.2	29445607.0	34855461.7
4620000000.0	32295846.7	29476651.1	34910082.1
4630000000.0	32337818.8	29507636.9	34964674.7
4640000000.0	32379739.6	29538564.3	35019239.3
4650000000.0	32421609.2	29569433.6	35073776.2
4660000000.0	32463427.6	29600244.9	35128285.4
4670000000.0	32505195.0	29630998.5	35182766.9
4680000000.0	32546911.5	29661694.4	35237220.7
4690000000.0	32588577.1	29692332.9	35291647.0
4700000000.0	32630796.5	29722914.1	35346045.8
4710000000.0	32673008.5	29753438.2	35400417.1
4720000000.0	32715172.2	29783905.3	35454760.9
4730000000.0	32757287.9	29814315.6	35509077.4
4740000000.0	32799355.5	29844669.2	35563366.6
4750000000.0	32841142.6	29874966.4	35617603.4
4760000000.0	32881916.2	29905207.3	35671760.1
4770000000.0	32922638.8	29935392.0	35725889.1
4780000000.0	32963310.3	29965520.7	35779990.3
4790000000.0	33003930.8	29995190.9	35834063.9
4800000000.0	33044795.4	30024774.2	35888109.8
4810000000.0	33086253.5	30054301.9	35942128.2
4820000000.0	33127160.1	30083774.0	35996119.0
4830000000.0	33167941.6	30113190.9	36050082.3
4840000000.0	33208478.3	30142552.5	36104018.3
4850000000.0	33248677.1	30171859.1	36157926.8
4860000000.0	33288637.6	30201110.8	36211807.9
4870000000.0	33328750.2	30230307.8	36266176.6
4880000000.0	33368993.5	30259450.3	36319590.9
4890000000.0	33409187.3	30288538.3	36373487.2
4900000000.0	33449331.7	30317572.1	36427357.0
4910000000.0	33489437.6	30346551.8	36481200.3
4920000000.0	33529685.4	30375477.6	36535017.2
4930000000.0	33570031.1	30404349.5	36588807.8
4940000000.0	33610412.6	30433167.9	36642571.9
4950000000.0	33650356.1	30461932.7	36696805.5
4960000000.0	33690251.0	30490644.2	36751755.0
4970000000.0	33730097.3	30519302.5	36806690.3
4980000000.0	33769895.1	30547907.8	36861611.5
4990000000.0	33809644.5	30576460.2	36916518.7
5000000000.0	33849345.8	30604959.9	36971411.8
5010000000.0	33888998.8	30633407.0	37026291.0
5020000000.0	33928603.8	30661801.6	37081156.3
5030000000.0	33968160.8	30690144.0	37136007.8
5040000000.0	34007220.1	30718434.2	37190845.4
5050000000.0	34046162.5	30746672.4	37245669.3
5060000000.0	34085056.1	30774858.7	37300479.5
5070000000.0	34123901.0	30802993.4	37355276.0
5080000000.0	34162697.5	30831076.4	37410058.9
5090000000.0	34201445.5	30859108.1	37464828.3
5100000000.0	34240145.1	30887088.4	37519584.2
5110000000.0	34278796.5	30915017.7	37574326.6
5120000000.0	34317399.8	30942895.9	37629055.6
5130000000.0	34355955.0	30970723.3	37683771.2
5140000000.0	34394462.2	30998500.0	37738473.5
5150000000.0	34432921.7	31026226.1	37793162.6
5160000000.0	34471333.3	31053901.7	37847838.4
5170000000.0	34509697.3	31081527.1	37902501.1
5180000000.0	34548013.7	31109102.3	37957150.6
5190000000.0	34586282.7	31136627.5	38011787.1
5200000000.0	34624504.3	31164102.9	38066410.5
5210000000.0	34662760.3	31191528.5	38121020.9
5220000000.0	34701681.7	31218904.5	38175618.4
5230000000.0	34740558.0	31246231.0	38230203.0
5240000000.0	34779389.1	31273508.2	38284774.7
5250000000.0	34818175.1	31300736.2	38339333.6
5260000000.0	34856916.2	31327915.1	38393879.7
5270000000.0	34895612.5	31355045.1	38448413.1
5280000000.0	34934264.0	31382126.3	38502933.9
5290000000.0	34972870.8	31409158.9	38557442.0
5300000000.0	35011433.0	31436142.9	38611937.5
5310000000.0	35049950.7	31463078.6	38666420.5
5320000000.0	35088423.9	31489965.9	38720890.9
5330000000.0	35127048.5	31516805.2	38775348.9
5340000000.0	35165855.6	31543596.4	38829794.4
5350000000.0	35204619.4	31570339.8	38884227.6
5360000000.0	35243340.0	31597035.4	38938648.4
5370000000.0	35282017.4	31623683.5	38993057.0
5380000000.0	35320651.8	31650284.0	39047453.2
5390000000.0	35359243.2	31676837.2	39101837.3
5400000000.0	35396719.3	31703343.1	39156209.2
5410000000.0	35434114.8	31729802.0	39210568.9
5420000000.0	35471464.9	31756213.9	39264916.5
5430000000.0	35508769.7	31782579.0	39319252.1
5440000000.0	35546029.4	31808897.3	39373575.7
5450000000.0	35583243.9	31835169.0	39427887.3
5460000000.0	35620413.5	31861394.3	39482186.9
5470000000.0	35658522.6	31887573.2	39536474.7
5480000000.0	35696934.1	31913705.9	39590750.5
5490000000.0	35735303.5	31939792.5	39644991.0
5500000000.0	35773631.0	31965833.2	39699181.7
5510000000.0	35811916.7	31991828.0	39753360.3
5520000000.0	35850160.5	32017777.0	39807526.8
5530000000.0	35888362.6	32043680.5	39861681.4
5540000000.0	35926523.0	32069538.5	39915824.0
5550000000.0	35964641.9	32095351.1	39969954.7
