
CondaError: Run 'conda init' before 'conda deactivate'

---FILE SRR32774353_1_uniq.hist ---
---LC_EXTRAP---
TOTAL_READS	EXPECTED_DISTINCT	LOWER_0.95CI	UPPER_0.95CI
1180000000.0	13899368.9	13750250.2	14020753.7
1190000000.0	13972887.9	13821934.8	14094976.3
1200000000.0	14046238.8	13892830.0	14170195.1
1210000000.0	14118801.8	13964314.3	14243333.9
1220000000.0	14191007.4	14034886.7	14316169.6
1230000000.0	14263283.8	14104688.1	14389686.2
1240000000.0	14335555.3	14171576.0	14463154.9
1250000000.0	14407080.3	14241169.8	14536384.4
1260000000.0	14478600.0	14310215.2	14608756.1
1270000000.0	14549516.6	14380568.0	14680731.1
1280000000.0	14620493.9	14450291.1	14752456.7
1290000000.0	14691514.8	14519102.4	14823935.0
1300000000.0	14761652.3	14588809.4	14895538.6
1310000000.0	14831907.1	14658370.3	14967100.8
1320000000.0	14901801.7	14726346.4	15038488.4
1330000000.0	14971808.7	14794118.8	15110287.7
1340000000.0	15041605.0	14861289.7	15183406.6
1350000000.0	15111060.0	14928913.4	15254393.6
1360000000.0	15179620.8	14995244.9	15324002.9
1370000000.0	15247893.2	15059778.0	15393271.5
1380000000.0	15315675.2	15126863.3	15462523.1
1390000000.0	15384616.1	15190654.9	15531465.1
1400000000.0	15452618.6	15255634.5	15601025.3
1410000000.0	15520227.1	15321668.0	15670902.1
1420000000.0	15588227.2	15388545.8	15740331.6
1430000000.0	15656215.8	15449959.9	15808492.2
1440000000.0	15723312.0	15512776.3	15876816.0
1450000000.0	15790717.4	15576376.5	15945287.2
1460000000.0	15857599.2	15639697.6	16013527.1
1470000000.0	15924172.5	15702740.5	16081556.9
1480000000.0	15990587.3	15765506.3	16149467.6
1490000000.0	16057185.6	15828261.0	16217099.2
1500000000.0	16123329.2	15890173.1	16284716.5
1510000000.0	16189718.7	15952104.8	16352145.7
1520000000.0	16255595.3	16013704.6	16420237.2
1530000000.0	16321333.7	16075063.4	16489663.0
1540000000.0	16386924.7	16136151.6	16556602.0
1550000000.0	16452407.7	16196970.2	16623312.3
1560000000.0	16517370.2	16257520.1	16689798.4
1570000000.0	16581935.9	16316342.3	16756069.5
1580000000.0	16646429.2	16374733.4	16821988.1
1590000000.0	16710871.2	16432866.5	16887359.0
1600000000.0	16774804.0	16491577.7	16953493.4
1610000000.0	16838588.1	16552995.9	17016935.1
1620000000.0	16902383.5	16614206.9	17081075.2
1630000000.0	16965794.6	16673958.6	17146228.7
1640000000.0	17028906.2	16732443.5	17211199.8
1650000000.0	17092464.7	16790668.0	17275989.4
1660000000.0	17155368.5	16850014.7	17340598.6
1670000000.0	17217902.6	16909781.2	17405028.7
1680000000.0	17280024.1	16969341.8	17469278.1
1690000000.0	17342346.1	17028749.3	17533339.3
1700000000.0	17404557.6	17087971.7	17597221.0
1710000000.0	17466402.8	17146993.6	17661515.5
1720000000.0	17528218.9	17202491.6	17726520.9
1730000000.0	17589808.6	17256987.6	17790609.5
1740000000.0	17651059.0	17311261.2	17853550.6
1750000000.0	17712355.1	17365307.8	17916310.9
1760000000.0	17773402.1	17419118.4	17978898.5
1770000000.0	17834325.9	17472735.6	18041314.2
1780000000.0	17895101.2	17526233.9	18103559.0
1790000000.0	17955324.5	17580296.0	18165630.3
1800000000.0	18015370.1	17635652.4	18228466.4
1810000000.0	18075125.2	17690857.8	18289932.3
1820000000.0	18134780.6	17745881.2	18351219.9
1830000000.0	18194233.7	17800723.0	18412311.6
1840000000.0	18253953.0	17855383.9	18473455.9
1850000000.0	18313008.1	17909865.0	18534536.7
1860000000.0	18372126.4	17964167.1	18595454.1
1870000000.0	18430777.2	18018291.0	18656208.8
1880000000.0	18489646.2	18072237.8	18716789.0
1890000000.0	18548168.0	18126008.2	18777194.2
1900000000.0	18606241.1	18177313.5	18837460.0
1910000000.0	18665279.9	18226658.0	18897583.9
1920000000.0	18723687.8	18275740.5	18957549.6
1930000000.0	18781940.8	18324562.2	19017349.1
1940000000.0	18840096.8	18377128.5	19076982.4
1950000000.0	18897452.5	18429802.8	19136459.5
1960000000.0	18955371.3	18482361.1	19195781.4
1970000000.0	19012887.2	18534806.8	19254948.8
1980000000.0	19070246.5	18587078.7	19314730.0
1990000000.0	19127453.0	18639178.0	19375097.6
2000000000.0	19184691.2	18691105.5	19433860.0
2010000000.0	19241638.9	18742862.3	19492462.2
2020000000.0	19298354.2	18794449.3	19554183.1
2030000000.0	19355237.7	18845867.4	19614571.8
2040000000.0	19411396.8	18897117.6	19676262.1
2050000000.0	19467668.5	18948200.8	19735077.1
2060000000.0	19523669.6	18999118.0	19793154.7
2070000000.0	19580246.8	19049870.0	19850625.2
2080000000.0	19636207.6	19100457.7	19907937.3
2090000000.0	19692434.9	19150882.1	19965099.2
2100000000.0	19747641.9	19201144.0	20022113.6
2110000000.0	19802313.1	19251244.3	20078981.4
2120000000.0	19857899.3	19301183.8	20135703.0
2130000000.0	19912928.8	19350963.5	20192279.4
2140000000.0	19967877.9	19400584.2	20248711.0
2150000000.0	20023356.7	19450046.7	20304998.6
2160000000.0	20078241.8	19499351.9	20361456.2
2170000000.0	20132994.1	19548500.6	20418564.3
2180000000.0	20187744.2	19597493.5	20476307.8
2190000000.0	20242056.7	19646331.7	20533923.8
2200000000.0	20295917.7	19695015.7	20591413.0
2210000000.0	20349396.2	19743546.5	20648775.8
2220000000.0	20403212.5	19791924.9	20706012.8
2230000000.0	20456955.2	19840151.5	20762889.9
2240000000.0	20510864.0	19884971.6	20818669.9
2250000000.0	20564897.3	19933019.3	20874317.7
2260000000.0	20617387.2	19980915.7	20929833.8
2270000000.0	20670369.3	20028661.6	20985482.4
2280000000.0	20723534.7	20076257.5	21043001.0
2290000000.0	20775626.8	20123704.4	21100412.1
2300000000.0	20828576.0	20171002.9	21157716.2
2310000000.0	20881267.2	20218153.8	21214913.8
2320000000.0	20933619.0	20265157.8	21271889.2
2330000000.0	20985781.8	20312015.6	21327827.8
2340000000.0	21037840.6	20358728.0	21383613.3
2350000000.0	21089948.6	20405295.6	21438602.0
2360000000.0	21142024.5	20451656.4	21493452.1
2370000000.0	21194081.8	20497663.6	21548182.3
2380000000.0	21246251.4	20543528.2	21602793.1
2390000000.0	21297765.2	20589250.9	21657285.0
2400000000.0	21348906.2	20634832.5	21712240.9
2410000000.0	21400043.1	20680273.6	21767843.4
2420000000.0	21451525.8	20725574.9	21823334.9
2430000000.0	21502306.4	20770783.5	21878715.9
2440000000.0	21553316.7	20815043.2	21933986.9
2450000000.0	21604199.8	20857388.1	21989148.3
2460000000.0	21654886.6	20899550.2	22044139.2
2470000000.0	21705120.3	20941530.1	22098453.8
2480000000.0	21755492.9	20983328.7	22152634.3
2490000000.0	21805039.3	21024946.7	22206047.8
2500000000.0	21855238.3	21066384.8	22258838.8
2510000000.0	21904433.3	21107643.7	22311508.1
2520000000.0	21953512.8	21148724.1	22364036.5
2530000000.0	22002705.9	21189626.8	22416447.9
2540000000.0	22052202.8	21230352.5	22468742.8
2550000000.0	22101646.7	21270902.0	22520921.7
2560000000.0	22150841.1	21311275.9	22574008.4
2570000000.0	22199554.9	21351474.9	22628294.9
2580000000.0	22248296.0	21391499.9	22680455.4
2590000000.0	22297277.0	21431351.4	22732347.8
2600000000.0	22346457.0	21471030.3	22784106.2
2610000000.0	22394922.2	21510537.2	22835720.7
2620000000.0	22443505.2	21549872.9	22887223.0
2630000000.0	22492107.4	21589038.0	22938613.3
2640000000.0	22540743.2	21628033.3	22989892.2
2650000000.0	22589000.7	21666859.5	23041932.1
2660000000.0	22636812.6	21705517.3	23094733.2
2670000000.0	22684847.5	21744007.4	23147437.7
2680000000.0	22732766.3	21782330.5	23200046.0
2690000000.0	22780789.3	21820487.3	23252558.5
2700000000.0	22829051.9	21858478.6	23303543.3
2710000000.0	22877129.1	21896304.9	23354345.0
2720000000.0	22924241.8	21933967.1	23405039.8
2730000000.0	22971234.8	21971465.8	23455628.1
2740000000.0	23017873.0	22008801.7	23506110.3
2750000000.0	23064583.2	22045975.5	23556486.8
2760000000.0	23111906.6	22087189.6	23607390.6
2770000000.0	23158649.1	22128632.0	23658243.8
2780000000.0	23203936.5	22169958.2	23708995.8
2790000000.0	23250099.8	22211168.7	23759646.9
2800000000.0	23296174.5	22252264.1	23810197.5
2810000000.0	23342290.2	22293244.8	23860648.0
2820000000.0	23388528.5	22334111.3	23910998.7
2830000000.0	23434336.7	22374864.2	23961249.9
2840000000.0	23479613.0	22415504.0	24011402.1
2850000000.0	23524740.3	22456031.0	24061649.4
2860000000.0	23570248.8	22496445.8	24112127.0
2870000000.0	23616198.9	22536749.0	24162507.1
2880000000.0	23661480.9	22576940.9	24212776.1
2890000000.0	23706769.5	22617022.0	24262951.1
2900000000.0	23751981.1	22656992.9	24313032.3
2910000000.0	23796999.5	22696854.0	24363020.0
2920000000.0	23841953.5	22736605.7	24412914.6
2930000000.0	23887121.6	22776248.5	24462716.4
2940000000.0	23932800.9	22815783.0	24512425.7
2950000000.0	23978109.2	22855209.4	24562042.8
2960000000.0	24022889.4	22894528.4	24611568.1
2970000000.0	24068097.9	22933757.8	24661001.8
2980000000.0	24113204.3	22972967.1	24710344.3
2990000000.0	24158209.1	23012071.3	24759595.8
3000000000.0	24202409.0	23051070.7	24808756.8
3010000000.0	24246228.8	23089965.9	24857827.4
3020000000.0	24289945.2	23128757.3	24906807.9
3030000000.0	24333558.4	23163487.7	24955698.8
3040000000.0	24377409.2	23197964.4	25004500.2
3050000000.0	24421265.7	23232313.1	25053260.4
3060000000.0	24465021.5	23266534.4	25102255.3
3070000000.0	24508677.1	23300628.9	25151156.3
3080000000.0	24552232.7	23334597.1	25199955.9
3090000000.0	24595688.8	23368439.7	25248667.3
3100000000.0	24639127.7	23402157.2	25297290.8
3110000000.0	24682644.7	23435750.2	25345826.7
3120000000.0	24726064.0	23469219.3	25394275.3
3130000000.0	24769385.9	23502565.0	25442636.9
3140000000.0	24812369.2	23535788.0	25490911.7
3150000000.0	24854692.3	23568888.9	25539100.0
3160000000.0	24897324.2	23601868.1	25587202.1
3170000000.0	24940139.7	23634726.2	25634458.0
3180000000.0	24982859.3	23667463.9	25680983.8
3190000000.0	25025435.6	23700081.6	25727419.6
3200000000.0	25067819.2	23732125.5	25773765.6
3210000000.0	25110107.5	23763551.3	25820622.4
3220000000.0	25152301.1	23794852.5	25867881.2
3230000000.0	25194400.1	23826029.7	25915055.9
3240000000.0	25236041.4	23857083.5	25962109.9
3250000000.0	25277437.7	23888014.5	26009074.0
3260000000.0	25319285.6	23918823.1	26055954.7
3270000000.0	25361490.6	23949510.1	26102752.3
3280000000.0	25403332.9	23980076.0	26149467.0
3290000000.0	25444656.5	24010521.2	26195094.3
3300000000.0	25486018.2	24040846.5	26240326.8
3310000000.0	25527200.8	24071052.2	26285448.0
3320000000.0	25568263.6	24101139.1	26330475.0
3330000000.0	25609415.2	24131107.6	26375414.6
3340000000.0	25650215.0	24160958.3	26420266.9
3350000000.0	25690725.1	24190691.7	26465032.4
3360000000.0	25731115.9	24220308.5	26509711.2
3370000000.0	25771375.4	24249809.0	26554303.7
3380000000.0	25811777.8	24282479.3	26598810.0
3390000000.0	25852135.8	24315986.1	26643230.6
3400000000.0	25892404.0	24349402.4	26687565.6
3410000000.0	25932582.8	24382728.6	26731815.4
3420000000.0	25972712.0	24415965.1	26775980.1
3430000000.0	26012744.3	24447686.2	26820060.1
3440000000.0	26052674.5	24477389.2	26864055.7
3450000000.0	26092480.9	24507080.2	26907967.0
3460000000.0	26131929.5	24536665.3	26951794.4
3470000000.0	26171289.6	24566145.2	26995538.1
3480000000.0	26210564.9	24595520.3	27039198.4
3490000000.0	26249844.7	24624791.0	27082775.5
3500000000.0	26289198.4	24653958.0	27126269.7
3510000000.0	26328479.9	24684055.8	27169681.3
3520000000.0	26367675.2	24716591.4	27213010.5
3530000000.0	26407089.4	24749042.7	27256257.5
3540000000.0	26446682.8	24781410.0	27299422.6
3550000000.0	26485833.3	24813693.7	27342506.1
3560000000.0	26524899.5	24845894.1	27385508.2
3570000000.0	26563876.7	24878011.6	27428429.2
3580000000.0	26602603.3	24910046.3	27471269.3
3590000000.0	26641314.2	24941998.8	27514028.7
3600000000.0	26680209.6	24973869.2	27556707.8
3610000000.0	26719127.4	25005657.9	27600115.2
3620000000.0	26758192.3	25037365.3	27643920.0
3630000000.0	26797051.1	25068991.6	27687649.3
3640000000.0	26835627.9	25100537.2	27731303.5
3650000000.0	26874115.6	25132002.4	27774882.6
3660000000.0	26912185.2	25163387.4	27818387.0
3670000000.0	26950172.4	25194692.7	27861816.8
3680000000.0	26988077.5	25221222.6	27905172.2
3690000000.0	27025900.8	25247497.2	27948373.2
3700000000.0	27063470.1	25273668.4	27990530.3
3710000000.0	27101302.9	25299736.8	28032610.9
3720000000.0	27138882.4	25325702.7	28074615.0
3730000000.0	27176488.9	25351566.6	28116543.0
3740000000.0	27213799.2	25377328.9	28158395.1
3750000000.0	27251137.2	25402990.2	28200171.5
3760000000.0	27288395.3	25428550.8	28242891.3
3770000000.0	27325573.6	25454011.2	28285821.8
3780000000.0	27362672.6	25479371.8	28328681.2
3790000000.0	27399636.7	25504633.1	28371469.8
3800000000.0	27436633.2	25529795.5	28414187.6
3810000000.0	27473495.5	25554859.5	28456835.0
3820000000.0	27510346.1	25579825.4	28499412.1
3830000000.0	27546968.3	25604693.7	28541919.2
3840000000.0	27583613.0	25629464.8	28584356.3
3850000000.0	27620163.3	25654139.2	28626723.7
3860000000.0	27656636.2	25678717.3	28669021.7
3870000000.0	27693032.0	25703293.7	28711250.3
3880000000.0	27729369.5	25727795.8	28753409.8
3890000000.0	27765762.0	25752203.3	28795500.3
3900000000.0	27802079.0	25776516.4	28837522.1
3910000000.0	27838320.6	25800735.7	28879475.4
3920000000.0	27874494.2	25824861.6	28921360.3
3930000000.0	27910692.1	25848894.4	28963176.9
3940000000.0	27946856.8	25873299.7	29004925.6
3950000000.0	27982978.7	25902710.3	29046606.5
3960000000.0	28018839.8	25932049.3	29088219.7
3970000000.0	28054741.2	25961316.9	29129765.5
3980000000.0	28090569.0	25990513.3	29171244.0
3990000000.0	28126323.6	26019638.9	29212655.4
4000000000.0	28162005.0	26048693.8	29253999.9
4010000000.0	28197613.7	26077678.4	29295277.7
4020000000.0	28233149.7	26106593.0	29336488.9
4030000000.0	28268613.3	26135437.6	29377633.7
4040000000.0	28304004.8	26164212.7	29418712.4
4050000000.0	28339180.5	26192923.1	29459725.0
4060000000.0	28374262.3	26221667.7	29500671.8
4070000000.0	28409699.0	26250343.9	29541321.2
4080000000.0	28444779.9	26278952.0	29581903.4
4090000000.0	28479765.5	26307492.2	29622419.4
4100000000.0	28514680.3	26335964.9	29662869.2
4110000000.0	28549524.4	26364370.2	29703253.1
4120000000.0	28584298.1	26392708.3	29743571.2
4130000000.0	28618980.8	26420979.6	29783823.7
4140000000.0	28653533.4	26449184.2	29824010.8
4150000000.0	28688011.5	26477322.4	29864132.7
4160000000.0	28722254.9	26505394.5	29904189.5
4170000000.0	28756571.5	26533400.6	29944181.4
4180000000.0	28791135.9	26561341.0	29984108.6
4190000000.0	28825621.9	26589216.0	30023971.2
4200000000.0	28859979.3	26617025.7	30063769.4
4210000000.0	28894129.1	26644770.4	30103503.4
4220000000.0	28928210.6	26672450.4	30143173.3
4230000000.0	28962224.1	26700065.8	30182779.3
4240000000.0	28996043.9	26727616.9	30222321.7
4250000000.0	29029755.4	26755103.9	30261800.4
4260000000.0	29063399.2	26782527.0	30301215.8
4270000000.0	29096975.5	26805917.0	30340568.0
4280000000.0	29130484.5	26828293.4	30379857.1
4290000000.0	29164271.6	26850596.4	30419083.3
4300000000.0	29198075.5	26872826.3	30458246.7
4310000000.0	29231550.1	26894983.4	30497347.6
4320000000.0	29264751.1	26917067.9	30536386.1
4330000000.0	29298099.2	26939080.3	30575362.3
4340000000.0	29331558.3	26961020.8	30614276.4
4350000000.0	29364938.0	26982889.8	30653128.7
4360000000.0	29398063.2	27004687.6	30691919.1
4370000000.0	29431123.2	27026414.4	30730647.9
4380000000.0	29464539.1	27048070.6	30769315.3
4390000000.0	29497909.9	27069656.5	30807921.3
4400000000.0	29531216.5	27091172.5	30846466.2
4410000000.0	29564094.1	27112618.7	30884950.2
4420000000.0	29596876.3	27133995.5	30923373.3
4430000000.0	29629594.4	27155303.3	30961735.7
4440000000.0	29662367.6	27176542.3	31000037.6
4450000000.0	29695153.2	27197712.8	31038279.1
4460000000.0	29727875.4	27218815.1	31076460.4
4470000000.0	29760534.6	27239849.5	31114581.6
4480000000.0	29793092.3	27260816.3	31152642.9
4490000000.0	29825457.7	27281715.8	31190644.5
4500000000.0	29857847.7	27302548.3	31228586.4
4510000000.0	29889931.2	27323314.0	31266468.9
4520000000.0	29922064.1	27344013.3	31304292.1
4530000000.0	29954134.9	27364646.5	31342056.1
4540000000.0	29986143.7	27385213.8	31379761.0
4550000000.0	30018090.8	27405715.6	31417407.1
4560000000.0	30049976.4	27426152.0	31454994.5
4570000000.0	30081800.5	27448424.0	31492523.3
4580000000.0	30113464.8	27472115.4	31529993.7
4590000000.0	30145034.1	27495750.1	31567405.8
4600000000.0	30176530.1	27519328.3	31604759.7
4610000000.0	30207965.3	27542850.3	31642055.6
4620000000.0	30239482.4	27566316.3	31679293.7
4630000000.0	30270974.5	27589726.3	31716474.1
4640000000.0	30302406.4	27613080.8	31753596.9
4650000000.0	30333778.5	27636379.8	31790662.3
4660000000.0	30365090.8	27659623.5	31827660.6
4670000000.0	30396343.5	27682812.2	31864596.8
4680000000.0	30427536.8	27705946.0	31901475.9
4690000000.0	30458670.8	27728349.8	31938298.0
4700000000.0	30489745.8	27748102.6	31975063.5
4710000000.0	30520762.0	27767795.4	32011772.3
4720000000.0	30551719.3	27787428.5	32048424.6
4730000000.0	30582618.2	27807002.1	32085020.6
4740000000.0	30613458.6	27826516.5	32121560.3
4750000000.0	30643941.2	27845971.9	32158044.0
4760000000.0	30674314.4	27865368.5	32194463.4
4770000000.0	30704629.0	27884706.8	32230814.5
4780000000.0	30735052.2	27903986.8	32267110.0
4790000000.0	30765271.4	27923216.3	32303349.8
4800000000.0	30795586.4	27942466.4	32339534.3
4810000000.0	30826044.0	27961659.1	32375663.5
4820000000.0	30856444.4	27980794.9	32411737.5
4830000000.0	30886788.0	27999873.7	32447756.5
4840000000.0	30917074.9	28018896.0	32483720.7
4850000000.0	30947555.4	28037862.0	32519630.0
4860000000.0	30977710.7	28056771.8	32555484.8
4870000000.0	31007809.8	28075625.7	32591285.1
4880000000.0	31037852.8	28094424.0	32626031.8
4890000000.0	31067792.8	28113166.9	32660627.8
4900000000.0	31097606.9	28131854.6	32695168.2
4910000000.0	31127365.2	28150487.3	32729653.2
4920000000.0	31157067.9	28169065.2	32764082.9
4930000000.0	31186715.2	28187588.7	32798457.3
4940000000.0	31216307.3	28206057.9	32832776.8
4950000000.0	31245844.3	28227508.5	32867041.3
4960000000.0	31275326.4	28248913.8	32901251.1
4970000000.0	31304803.2	28270270.2	32935406.2
4980000000.0	31334235.3	28291577.8	32969506.9
4990000000.0	31363613.1	28312836.8	33003553.2
5000000000.0	31392717.1	28334047.3	33037545.3
5010000000.0	31421918.1	28355209.6	33071483.3
5020000000.0	31451073.8	28376323.8	33105367.3
5030000000.0	31480175.7	28397390.0	33139197.5
5040000000.0	31509223.8	28418408.5	33172974.0
5050000000.0	31538218.4	28439379.3	33206697.0
5060000000.0	31567159.6	28460302.7	33240366.6
5070000000.0	31596047.5	28481178.8	33273982.8
5080000000.0	31624882.4	28502007.8	33307545.9
5090000000.0	31653664.2	28522789.8	33341056.0
5100000000.0	31682393.3	28542919.7	33374513.2
5110000000.0	31711069.7	28559159.1	33407917.6
5120000000.0	31739693.6	28575344.1	33441269.3
5130000000.0	31768265.2	28591474.8	33474568.6
5140000000.0	31796784.5	28607551.4	33507815.4
5150000000.0	31825251.7	28623574.2	33541010.1
5160000000.0	31853667.0	28639543.5	33574152.5
5170000000.0	31882030.5	28655459.4	33607243.0
5180000000.0	31910342.4	28671322.1	33640276.7
5190000000.0	31938602.8	28687132.0	33673255.3
5200000000.0	31966811.8	28702905.7	33706182.4
5210000000.0	31994969.6	28718708.1	33739057.9
5220000000.0	32023076.4	28734458.5	33772857.3
5230000000.0	32051132.2	28750157.0	33807002.1
5240000000.0	32079137.2	28765803.7	33841097.7
5250000000.0	32107091.6	28781399.0	33875144.1
5260000000.0	32134995.4	28796943.0	33909141.5
5270000000.0	32162848.9	28812436.0	33943089.9
5280000000.0	32190652.1	28832374.2	33976989.6
5290000000.0	32218405.3	28852796.4	34010840.5
5300000000.0	32246108.5	28873174.6	34044642.9
5310000000.0	32273761.9	28893508.8	34078396.8
5320000000.0	32301365.5	28913799.3	34112102.4
5330000000.0	32328919.7	28934046.2	34145759.7
5340000000.0	32356343.0	28954249.6	34179368.8
5350000000.0	32383689.0	28974409.6	34212929.9
5360000000.0	32410985.7	28994526.4	34246443.1
5370000000.0	32438233.4	29014600.2	34279908.4
5380000000.0	32465432.1	29034631.1	34313326.1
5390000000.0	32492582.1	29054619.1	34346696.1
5400000000.0	32519683.3	29074564.6	34380018.6
5410000000.0	32546798.5	29094467.5	34413293.8
5420000000.0	32574135.5	29114328.0	34446521.6
5430000000.0	32601424.5	29134146.3	34479702.3
5440000000.0	32628665.5	29153922.5	34512835.9
5450000000.0	32655858.6	29173656.7	34545922.5
5460000000.0	32683004.0	29193349.1	34578962.2
5470000000.0	32710101.8	29212999.7	34611955.2
5480000000.0	32736988.4	29232627.7	34644901.5
5490000000.0	32763701.2	29252303.1	34677801.3
5500000000.0	32790366.7	29271937.4	34710654.6
5510000000.0	32816978.7	29291530.6	34743461.6
5520000000.0	32843431.2	29311083.0	34776222.3
5530000000.0	32869836.6	29330594.5	34808936.8
5540000000.0	32896249.9	29350065.4	34841605.4
5550000000.0	32922681.2	29369495.8	34874227.9
