
CondaError: Run 'conda init' before 'conda deactivate'

---FILE SRR32774353_2_uniq.hist ---
---LC_EXTRAP---
TOTAL_READS	EXPECTED_DISTINCT	LOWER_0.95CI	UPPER_0.95CI
790000000.0	66449383.7	65378891.3	67492845.0
800000000.0	67199498.9	66116792.8	68254865.8
810000000.0	67948782.1	66853884.5	69016040.7
820000000.0	68697245.8	67590180.7	69776382.3
830000000.0	69444902.3	68325690.8	70535903.1
840000000.0	70191763.3	69060427.0	71294615.1
850000000.0	70937840.2	69794400.7	72052529.8
860000000.0	71683144.2	70527623.4	72809658.6
870000000.0	72427630.5	71260105.8	73566012.3
880000000.0	73171190.0	71991858.7	74321601.7
890000000.0	73913907.4	72722892.3	75076437.0
900000000.0	74655661.4	73453216.8	75830528.2
910000000.0	75396770.4	74182841.8	76583885.1
920000000.0	76137257.4	74911776.8	77336517.2
930000000.0	76877216.3	75640031.0	78088433.6
940000000.0	77616576.1	76367613.5	78839643.4
950000000.0	78355242.0	77094532.8	79590155.3
960000000.0	79093222.7	77820797.6	80339977.6
970000000.0	79830716.4	78546416.1	81089118.8
980000000.0	80567825.1	79271396.3	81837586.7
990000000.0	81304292.7	79995746.1	82585343.7
1000000000.0	82040127.5	80719473.1	83331984.4
1010000000.0	82774901.2	81442584.7	84077954.9
1020000000.0	83509032.2	82165088.2	84823262.0
1030000000.0	84242535.7	82886990.7	85567912.5
1040000000.0	84975418.5	83608299.0	86311912.9
1050000000.0	85707670.3	84329019.9	87055269.6
1060000000.0	86439083.0	85049159.9	87797988.7
1070000000.0	87169887.8	85768725.4	88540076.3
1080000000.0	87900090.8	86487722.7	89281538.4
1090000000.0	88629697.9	87206157.8	90022345.3
1100000000.0	89358714.8	87924036.7	90762441.5
1110000000.0	90087757.6	88641365.1	91497844.5
1120000000.0	90815364.5	89358148.9	92232059.5
1130000000.0	91543757.2	90074393.4	92971538.1
1140000000.0	92271462.9	90790104.2	93710594.8
1150000000.0	92997940.1	91505168.3	94450025.3
1160000000.0	93724757.7	92218174.6	95188974.2
1170000000.0	94450930.3	92930610.7	95927129.3
1180000000.0	95175900.8	93642481.1	96662669.3
1190000000.0	95900251.0	94353790.3	97397988.2
1200000000.0	96624071.7	95064542.4	98133938.8
1210000000.0	97346056.6	95774741.6	98869380.5
1220000000.0	98067539.8	96484392.0	99604318.1
1230000000.0	98788829.5	97193497.7	100338756.4
1240000000.0	99509689.0	97902062.4	101072700.1
1250000000.0	100230356.6	98610128.2	101806111.9
1260000000.0	100950918.9	99318919.6	102539027.6
1270000000.0	101671150.4	100025580.3	103271460.5
1280000000.0	102391255.8	100731707.0	104003414.8
1290000000.0	103110870.7	101437303.0	104734894.8
1300000000.0	103828437.3	102142371.9	105465904.6
1310000000.0	104545934.7	102846916.8	106196448.2
1320000000.0	105263995.9	103551155.4	106926529.7
1330000000.0	105981089.8	104254088.3	107656152.9
1340000000.0	106697587.7	104956934.4	108385321.6
1350000000.0	107413609.5	105659441.8	109114039.5
1360000000.0	108129158.5	106361441.5	109842310.5
1370000000.0	108844237.9	107062936.4	110570138.0
1380000000.0	109558851.0	107763929.4	111297105.0
1390000000.0	110272287.4	108464423.2	112023035.6
1400000000.0	110986198.6	109164420.6	112748504.7
1410000000.0	111699660.7	109863924.3	113473515.5
1420000000.0	112411724.4	110562936.9	114198070.8
1430000000.0	113122899.4	111261461.1	114922173.7
1440000000.0	113833597.0	111959499.4	115645827.1
1450000000.0	114543819.7	112657054.3	116369033.8
1460000000.0	115253841.0	113354128.1	117091796.5
1470000000.0	115963757.9	114051887.7	117814118.2
1480000000.0	116673219.4	114749755.6	118536001.3
1490000000.0	117382934.1	115447184.9	119257448.6
1500000000.0	118092432.2	116137346.7	119978462.7
1510000000.0	118800108.2	116832092.3	120699046.1
1520000000.0	119508152.3	117527850.6	121420348.4
1530000000.0	120215904.4	118225201.7	122141630.4
1540000000.0	120923227.5	118921552.0	122862516.3
1550000000.0	121630123.9	119614795.6	123583008.8
1560000000.0	122337464.3	120307586.9	124303110.1
1570000000.0	123045485.4	120999927.9	125022822.7
1580000000.0	123750739.1	121691820.8	125742148.8
1590000000.0	124456094.4	122383267.3	126461090.8
1600000000.0	125161914.7	123074269.5	127179651.0
1610000000.0	125867188.9	123764829.3	127897831.4
1620000000.0	126571564.3	124442683.8	128615634.3
1630000000.0	127276736.2	125131485.9	129333061.9
1640000000.0	127981254.3	125820258.0	130050116.2
1650000000.0	128685967.2	126508588.0	130766799.3
1660000000.0	129389730.7	127178601.9	131483113.2
1670000000.0	130092754.6	127867741.3	132198973.8
1680000000.0	130795128.7	128556649.7	132914466.3
1690000000.0	131497120.2	129245157.9	133629593.6
1700000000.0	132198220.9	129933267.8	134344357.8
1710000000.0	132898578.0	130611484.3	135057688.9
1720000000.0	133598501.9	131295391.9	135768137.4
1730000000.0	134297457.1	131985185.5	136478165.7
1740000000.0	134996005.7	132666231.2	137187775.5
1750000000.0	135694399.5	133351383.8	137896968.4
1760000000.0	136393018.3	134036130.1	138605745.9
1770000000.0	137090796.4	134720471.5	139314109.4
1780000000.0	137788184.8	135404409.4	140022060.6
1790000000.0	138484580.9	136083267.0	140729579.5
1800000000.0	139181612.2	136746510.4	141436652.3
1810000000.0	139880780.6	137424891.1	142143316.2
1820000000.0	140574427.8	138110390.6	142849572.4
1830000000.0	141269332.8	138795805.6	143555422.5
1840000000.0	141964549.4	139480891.7	144260867.8
1850000000.0	142658500.6	140165650.5	144965907.8
1860000000.0	143350467.4	140850083.6	145670499.3
1870000000.0	144042412.2	141534192.3	146374689.1
1880000000.0	144736243.2	142217978.4	147078478.6
1890000000.0	145428035.1	142898116.9	147782033.8
1900000000.0	146120523.7	143575902.4	148487291.8
1910000000.0	146815619.8	144253283.3	149192190.9
1920000000.0	147510395.1	144921767.1	149896732.6
1930000000.0	148202782.6	145580045.7	150600918.1
1940000000.0	148893012.3	146259518.2	151304748.7
1950000000.0	149585030.5	146938638.1	152008225.6
1960000000.0	150277330.8	147617406.5	152711350.1
1970000000.0	150967392.3	148295824.6	153414123.5
1980000000.0	151655817.7	148973893.5	154116547.0
1990000000.0	152343860.1	149651614.4	154818621.6
2000000000.0	153031520.5	150328988.3	155525544.7
2010000000.0	153721172.2	151000995.4	156232533.0
2020000000.0	154412336.7	151674048.4	156938634.1
2030000000.0	155097253.7	152349250.3	157644211.6
2040000000.0	155781624.6	153020795.3	158350569.7
2050000000.0	156470498.8	153691942.7	159056668.1
2060000000.0	157157259.1	154362749.7	159762508.4
2070000000.0	157844246.2	155032248.6	160463746.5
2080000000.0	158535669.0	155686488.9	161166874.3
2090000000.0	159223059.9	156340198.8	161873221.1
2100000000.0	159906885.1	156993379.7	162571715.8
2110000000.0	160593456.8	157646032.5	163269856.0
2120000000.0	161280949.4	158310997.8	163967392.9
2130000000.0	161967147.6	158963750.6	164669219.7
2140000000.0	162652638.9	159612239.9	165370505.1
2150000000.0	163337821.2	160263270.5	166063487.7
2160000000.0	164018091.9	160932856.2	166762752.0
2170000000.0	164704082.8	161602095.4	167455793.6
2180000000.0	165389049.4	162271326.6	168148466.2
2190000000.0	166068245.0	162940465.6	168841537.3
2200000000.0	166753519.1	163609321.1	169536632.8
2210000000.0	167438493.5	164277994.2	170231398.9
2220000000.0	168121485.0	164946333.6	170925836.4
2230000000.0	168803675.6	165614340.4	171621077.6
2240000000.0	169485539.8	166282015.3	172318917.9
2250000000.0	170168226.4	166949359.1	173016355.4
2260000000.0	170849298.5	167616372.6	173713520.8
2270000000.0	171529992.5	168282903.9	174410415.1
2280000000.0	172210361.5	168948809.6	175107039.3
2290000000.0	172887719.6	169599429.7	175803394.1
2300000000.0	173564541.4	170247377.0	176499480.7
2310000000.0	174244957.4	170903006.0	177195299.9
2320000000.0	174925719.7	171558574.9	177890852.5
2330000000.0	175602881.6	172213720.4	178586139.4
2340000000.0	176281015.0	172875060.5	179281161.7
2350000000.0	176958622.2	173538404.0	179975920.0
2360000000.0	177633022.9	174201417.7	180667881.0
2370000000.0	178310572.1	174864102.3	181356363.6
2380000000.0	178988273.7	175526458.4	182044515.6
2390000000.0	179659923.1	176188486.8	182732337.5
2400000000.0	180335561.4	176850188.0	183419830.1
2410000000.0	181010873.6	177511562.9	184106994.1
2420000000.0	181685108.1	178172612.0	184804567.0
2430000000.0	182358858.2	178833378.5	185503281.1
2440000000.0	183033474.3	179494066.6	186201659.9
2450000000.0	183709030.8	180154433.8	186897501.3
2460000000.0	184384906.6	180797450.5	187582558.7
2470000000.0	185051313.8	181422311.7	188267242.3
2480000000.0	185717986.1	182047386.8	188951481.2
2490000000.0	186392730.5	182707487.1	189635389.8
2500000000.0	187067180.8	183367457.0	190318968.7
2510000000.0	187743745.9	184027126.1	191002218.5
2520000000.0	188419695.9	184686495.1	191685139.9
2530000000.0	189095375.2	185345564.5	192367733.5
2540000000.0	189767143.9	186004335.0	193050000.0
2550000000.0	190437116.9	186662807.1	193731939.9
2560000000.0	191110648.3	187320981.5	194413553.8
2570000000.0	191787678.1	187978858.7	195094842.3
2580000000.0	192466392.9	188636439.3	195775806.1
2590000000.0	193138867.3	189293723.9	196456445.7
2600000000.0	193810338.5	189926310.1	197144992.5
2610000000.0	194479021.6	190580269.4	197839046.7
2620000000.0	195146670.1	191235238.2	198532910.2
2630000000.0	195816604.8	191887194.4	199226583.7
2640000000.0	196488265.6	192522422.7	199920067.6
2650000000.0	197158075.2	193157180.7	200613362.5
2660000000.0	197825425.5	193791469.1	201306469.1
2670000000.0	198494830.2	194437594.5	201999387.9
2680000000.0	199164444.4	195090469.3	202692119.5
2690000000.0	199832992.7	195743039.8	203384664.3
2700000000.0	200506622.3	196395306.5	204076930.5
2710000000.0	201180026.7	197047269.9	204768934.2
2720000000.0	201849430.3	197699010.2	205460751.3
2730000000.0	202518583.9	198351008.0	206152382.4
2740000000.0	203191122.7	199002709.4	206843827.8
2750000000.0	203855379.4	199654115.0	207532854.3
2760000000.0	204518971.6	200305225.3	208226155.7
2770000000.0	205185189.6	200956040.7	208917964.2
2780000000.0	205852080.8	201606561.7	209609071.0
2790000000.0	206516593.1	202256788.8	210299962.2
2800000000.0	207179858.0	202906722.5	210987840.5
2810000000.0	207843637.5	203556363.2	211671657.8
2820000000.0	208508730.1	204205711.3	212355246.2
2830000000.0	209177230.7	204854767.4	213038606.3
2840000000.0	209845485.3	205503531.9	213721738.7
2850000000.0	210513494.3	206152005.2	214404643.7
2860000000.0	211179175.9	206800187.8	215087246.6
2870000000.0	211839677.0	207448080.1	215769170.8
2880000000.0	212498343.5	208095682.6	216450864.9
2890000000.0	213161447.6	208742995.7	217131966.4
2900000000.0	213828634.3	209390019.8	217811636.8
2910000000.0	214493441.0	210036755.4	218495465.3
2920000000.0	215154640.2	210683202.9	219176834.8
2930000000.0	215814973.1	211329362.7	219857981.7
2940000000.0	216474252.9	211973868.3	220538906.6
2950000000.0	217138351.7	212614461.6	221219610.0
2960000000.0	217797676.5	213264563.1	221900092.4
2970000000.0	218456115.3	213910411.5	222580150.2
2980000000.0	219114259.0	214554807.6	223259903.5
2990000000.0	219773022.2	215198915.9	223939420.3
3000000000.0	220432683.4	215840981.9	224618528.4
3010000000.0	221087756.0	216478532.9	225303679.8
3020000000.0	221745851.3	217115754.5	225989897.8
3030000000.0	222408222.3	217752646.8	226663845.6
3040000000.0	223069094.6	218389210.4	227333510.3
3050000000.0	223727914.4	219025445.8	228011967.8
3060000000.0	224382177.8	219661353.2	228702425.0
3070000000.0	225037756.3	220296933.1	229393100.5
3080000000.0	225701205.2	220932359.1	230076335.0
3090000000.0	226363842.2	221567594.4	230751911.4
3100000000.0	227024162.2	222202505.7	231427100.9
3110000000.0	227683851.8	222837093.4	232101666.2
3120000000.0	228342399.1	223471357.8	232775990.2
3130000000.0	228995071.8	224105299.4	233450073.1
3140000000.0	229651925.6	224745732.8	234123915.3
3150000000.0	230308103.8	225389252.2	234797517.2
3160000000.0	230966112.3	226011541.8	235470508.8
3170000000.0	231625032.9	226636380.3	236138166.1
3180000000.0	232284232.9	227267780.2	236808848.9
3190000000.0	232934246.2	227898853.0	237484022.3
3200000000.0	233589088.4	228529854.6	238158982.1
3210000000.0	234244365.0	229160891.8	238833728.6
3220000000.0	234894345.7	229791607.5	239506955.6
3230000000.0	235545406.7	230420504.2	240178861.8
3240000000.0	236197990.5	231029482.5	240850532.5
3250000000.0	236850302.8	231616231.6	241521968.2
3260000000.0	237497000.9	232211712.1	242193169.1
3270000000.0	238143130.0	232837519.8	242864135.5
3280000000.0	238788949.1	233463870.3	243534867.9
3290000000.0	239435322.0	234090188.2	244205366.5
3300000000.0	240084446.5	234716174.7	244875631.6
3310000000.0	240738845.1	235341830.3	245548411.7
3320000000.0	241397277.2	235967155.3	246233139.4
3330000000.0	242048162.9	236585695.7	246915025.3
3340000000.0	242702739.8	237186565.9	247587421.1
3350000000.0	243351171.3	237814811.8	248259611.6
3360000000.0	243996463.3	238442754.8	248931597.1
3370000000.0	244647210.4	239070395.3	249603377.9
3380000000.0	245309208.6	239697733.7	250274781.1
3390000000.0	245956793.5	240324770.3	250945408.1
3400000000.0	246602687.0	240951505.4	251615826.2
3410000000.0	247248298.4	241574208.4	252286035.8
3420000000.0	247894259.1	242195378.8	252949645.7
3430000000.0	248554318.1	242816218.1	253603200.4
3440000000.0	249199162.1	243436726.5	254256437.9
3450000000.0	249838608.7	244056904.5	254909358.7
3460000000.0	250479745.4	244676752.4	255568386.7
3470000000.0	251130748.1	245296270.5	256236744.0
3480000000.0	251777292.1	245915459.3	256915018.2
3490000000.0	252420516.9	246534319.0	257593157.5
3500000000.0	253068431.1	247152850.1	258271162.1
3510000000.0	253716094.7	247771052.8	258949032.5
3520000000.0	254363677.5	248388927.5	259626769.0
3530000000.0	255015241.1	249006474.6	260311285.1
3540000000.0	255666788.1	249623834.3	260985694.3
3550000000.0	256311610.3	250241634.5	261659898.1
3560000000.0	256953963.2	250859112.6	262337414.7
3570000000.0	257597706.3	251476269.1	263014119.6
3580000000.0	258244671.5	252093104.3	263667774.8
3590000000.0	258899176.6	252709618.6	264334971.0
3600000000.0	259541307.3	253325812.2	265009453.4
3610000000.0	260182872.0	253941685.4	265683786.6
3620000000.0	260830327.1	254557238.7	266357971.0
3630000000.0	261477553.6	255172472.4	267032006.9
3640000000.0	262123068.9	255787386.7	267705894.5
3650000000.0	262765769.1	256401982.0	268379634.2
3660000000.0	263407266.0	257016258.6	269053226.2
3670000000.0	264050552.9	257630216.9	269726670.7
3680000000.0	264693414.4	258243857.1	270399968.2
3690000000.0	265335253.7	258857179.6	271073118.7
3700000000.0	265979068.1	259470184.8	271745928.5
3710000000.0	266622792.1	260082872.8	272418008.7
3720000000.0	267267301.3	260678417.1	273088346.2
3730000000.0	267905031.4	261266011.3	273732854.6
3740000000.0	268538802.6	261853176.9	274377048.9
3750000000.0	269177190.1	262439914.5	275020929.3
3760000000.0	269816236.5	263026224.6	275664496.3
3770000000.0	270455025.0	263612107.7	276307750.1
3780000000.0	271096215.9	264197564.2	276975608.7
3790000000.0	271740210.1	264782594.7	277648845.7
3800000000.0	272381171.3	265367199.8	278321958.1
3810000000.0	273015128.1	265951379.9	278994946.1
3820000000.0	273652420.6	266535135.5	279667810.2
3830000000.0	274293513.8	267118467.1	280340550.5
3840000000.0	274927178.2	267701375.3	281013167.3
3850000000.0	275561192.0	268283860.5	281685526.7
3860000000.0	276196767.0	268865923.3	282357679.1
3870000000.0	276843710.0	269447564.1	283029707.6
3880000000.0	277475535.3	270028783.4	283701612.5
3890000000.0	278106153.2	270622393.9	284373394.0
3900000000.0	278734922.2	271234054.0	285045052.5
3910000000.0	279363402.3	271845433.4	285716588.0
3920000000.0	279992009.2	272456532.4	286388001.1
3930000000.0	280623175.7	273067351.4	287059291.8
3940000000.0	281254993.4	273677890.5	287730460.4
3950000000.0	281886608.7	274288150.1	288401507.3
3960000000.0	282522068.8	274898130.4	289072432.7
3970000000.0	283157285.2	275507831.6	289743236.8
3980000000.0	283790934.8	276117254.1	290414237.1
3990000000.0	284419138.1	276726398.0	291085248.2
4000000000.0	285047266.3	277335263.6	291756141.4
4010000000.0	285676009.2	277943851.3	292426917.1
4020000000.0	286303113.2	278552161.2	293097575.5
4030000000.0	286930885.0	279160193.6	293768116.7
4040000000.0	287562127.1	279767948.7	294438541.2
4050000000.0	288201103.9	280376417.4	295108849.0
4060000000.0	288833940.0	280984631.4	295779040.5
4070000000.0	289461724.8	281592573.3	296449115.8
4080000000.0	290089789.5	282200243.3	297119075.3
4090000000.0	290718466.8	282807641.8	297788919.1
4100000000.0	291348490.9	283414768.8	298458647.6
4110000000.0	291990348.2	284021624.7	299128122.8
4120000000.0	292630222.0	284628209.8	299797388.7
4130000000.0	293261147.4	285234524.2	300466538.5
4140000000.0	293892885.7	285840568.2	301135572.3
4150000000.0	294525415.2	286446342.0	301804490.4
4160000000.0	295164940.5	287051845.9	302473293.1
4170000000.0	295804976.1	287657080.1	303141980.5
4180000000.0	296429193.9	288262044.9	303810552.9
4190000000.0	297046026.6	288866740.4	304479010.5
4200000000.0	297665559.0	289471167.0	305147353.5
4210000000.0	298295804.7	290038119.8	305823420.3
4220000000.0	298928116.5	290602090.7	306500072.0
4230000000.0	299556942.8	291165636.8	307176659.2
4240000000.0	300184452.4	291728758.6	307853182.1
4250000000.0	300813005.5	292291456.5	308529640.8
4260000000.0	301442527.0	292853731.1	309201806.9
4270000000.0	302071819.3	293415582.9	309867039.1
4280000000.0	302700100.1	293977012.3	310532138.9
4290000000.0	303324385.3	294538020.0	311197106.2
4300000000.0	303950784.7	295132097.6	311861941.5
4310000000.0	304576287.1	295738275.4	312526644.7
4320000000.0	305197274.9	296344213.1	313191216.2
4330000000.0	305817984.7	296949911.0	313855656.1
4340000000.0	306443858.9	297555369.2	314519964.5
4350000000.0	307065411.5	298160587.9	315184141.7
4360000000.0	307686708.9	298765567.4	315848187.7
4370000000.0	308307751.3	299341684.3	316512102.9
4380000000.0	308928539.0	299906738.0	317175887.3
4390000000.0	309552813.5	300471395.7	317839541.1
4400000000.0	310180502.0	301035657.9	318503064.5
4410000000.0	310799084.7	301599524.8	319166457.7
4420000000.0	311417406.1	302162997.1	319828872.6
4430000000.0	312035466.6	302726075.0	320491557.9
4440000000.0	312653266.3	303288759.1	321156513.6
4450000000.0	313276100.0	303851049.8	321821356.4
4460000000.0	313908869.1	304412947.5	322486086.3
4470000000.0	314531602.9	304974452.7	323150703.6
4480000000.0	315154960.5	305535565.8	323800019.3
4490000000.0	315776629.9	306096287.2	324462123.1
4500000000.0	316392749.6	306656617.3	325124096.8
4510000000.0	317007298.8	307216556.6	325785940.7
4520000000.0	317627675.2	307776105.6	326447654.8
4530000000.0	318244823.7	308335264.6	327109239.3
4540000000.0	318857627.2	308894034.1	327770694.4
4550000000.0	319467321.8	309452414.5	328432020.1
4560000000.0	320076624.7	310010406.2	329093216.8
4570000000.0	320689741.8	310568009.7	329754284.5
4580000000.0	321305842.7	311125225.3	330415223.3
4590000000.0	321924971.3	311682053.6	331076033.5
4600000000.0	322542681.7	312238871.9	331736715.1
4610000000.0	323159192.2	312795763.4	332397268.3
4620000000.0	323775457.9	313352271.6	333057693.3
4630000000.0	324391478.8	313908396.9	333717990.2
4640000000.0	325007947.2	314464139.8	334378159.2
4650000000.0	325622006.8	315019500.6	335038200.4
4660000000.0	326238533.3	315574479.8	335698113.9
4670000000.0	326858199.4	316129077.7	336357899.9
4680000000.0	327477518.0	316683294.8	337017558.5
4690000000.0	328095529.8	317237131.6	337677089.9
4700000000.0	328713314.3	317790588.3	338336494.2
4710000000.0	329328269.3	318343665.5	338995771.5
4720000000.0	329942268.5	318896363.5	339654922.1
4730000000.0	330557926.8	319448682.7	340314305.4
4740000000.0	331177991.8	320000623.6	340984192.4
4750000000.0	331797275.2	320552186.6	341654011.6
4760000000.0	332408652.1	321103372.0	342323763.2
4770000000.0	333018526.2	321654180.3	342993447.3
4780000000.0	333622721.1	322204611.8	343663008.5
4790000000.0	334226643.1	322754667.1	344332085.3
4800000000.0	334836421.8	323304346.4	345001092.8
4810000000.0	335452510.4	323853650.2	345651986.0
4820000000.0	336072226.8	324402578.8	346295194.6
4830000000.0	336689807.8	324961023.7	346938215.9
4840000000.0	337307174.7	325533546.5	347589173.0
4850000000.0	337921361.1	326106537.1	348255925.5
4860000000.0	338531886.9	326679237.2	348922608.6
4870000000.0	339145664.6	327251646.8	349589038.8
4880000000.0	339754842.5	327823766.4	350255382.0
4890000000.0	340362760.5	328395596.2	350921655.3
4900000000.0	340970829.3	328972566.1	351587859.0
4910000000.0	341586819.1	329550210.9	352253993.1
4920000000.0	342196294.5	330127588.3	352920057.8
4930000000.0	342804084.5	330704698.4	353586053.3
4940000000.0	343413652.5	331281541.5	354251979.8
4950000000.0	344022986.2	331858117.8	354917837.3
4960000000.0	344628855.9	332434427.5	355583626.2
4970000000.0	345236790.7	333010470.9	356249346.5
4980000000.0	345847860.9	333586248.1	356914998.4
4990000000.0	346453495.7	334161759.3	357580582.0
5000000000.0	347065369.4	334737004.8	358246097.6
5010000000.0	347680697.0	335311984.7	358911545.2
5020000000.0	348296666.9	335886699.3	359576925.0
5030000000.0	348910553.8	336461148.9	360242237.2
5040000000.0	349520389.2	337035333.5	360902869.3
5050000000.0	350126443.6	337609253.4	361551673.3
5060000000.0	350732185.6	338182908.8	362200317.8
5070000000.0	351335560.0	338756032.6	362848803.1
5080000000.0	351938690.5	339296169.5	363497129.1
5090000000.0	352546729.5	339835934.7	364145296.1
5100000000.0	353155367.5	340375328.5	364793304.1
5110000000.0	353761992.0	340914351.2	365441153.2
5120000000.0	354365168.6	341469696.0	366088843.6
5130000000.0	354965444.7	342046986.7	366736375.3
5140000000.0	355569910.2	342624034.6	367383748.4
5150000000.0	356169906.6	343200839.8	368030963.1
5160000000.0	356772195.8	343777402.6	368678019.4
5170000000.0	357378504.4	344353723.1	369324917.5
5180000000.0	357984952.6	344929801.4	369971657.4
5190000000.0	358589734.5	345505637.8	370618239.3
5200000000.0	359192366.2	346081232.5	371264663.2
5210000000.0	359797150.3	346656585.6	371910333.5
5220000000.0	360401706.7	347231697.3	372555702.4
5230000000.0	361003752.7	347806567.8	373200910.6
5240000000.0	361600128.1	348381197.3	373845958.1
5250000000.0	362196252.4	348937597.9	374490844.9
5260000000.0	362797219.4	349462807.2	375135571.3
5270000000.0	363400848.1	349987624.8	375781463.1
5280000000.0	364004255.2	350512051.0	376443354.5
5290000000.0	364607441.1	351036086.5	377095538.5
5300000000.0	365210883.2	351586044.2	377722789.1
5310000000.0	365813347.6	352144793.0	378358873.6
5320000000.0	366412944.5	352703258.8	379012895.5
5330000000.0	367008455.7	353261441.9	379679947.9
5340000000.0	367609562.5	353819342.5	380346954.5
5350000000.0	368219946.8	354376960.8	381013915.4
5360000000.0	368823681.9	354934297.1	381680830.7
5370000000.0	369427202.9	355491351.6	382347700.5
5380000000.0	370024198.2	356048124.5	383014525.0
5390000000.0	370618718.7	356604616.1	383681304.3
5400000000.0	371212996.4	357160826.5	384348038.6
5410000000.0	371807031.3	357716756.1	385014727.9
5420000000.0	372400823.7	358272405.1	385681372.3
5430000000.0	372994795.0	358827773.6	386347972.1
5440000000.0	373589915.0	359382862.0	387014527.3
5450000000.0	374184799.1	359937670.5	387681038.0
5460000000.0	374778176.1	360492199.2	388347504.4
5470000000.0	375372677.9	361046448.4	389013926.6
5480000000.0	375968036.8	361600418.4	389680304.7
5490000000.0	376561978.5	362154109.4	390346638.8
5500000000.0	377155684.9	362707521.6	391008890.1
5510000000.0	377753012.8	363260655.2	391670424.0
5520000000.0	378350820.0	363813510.5	392331899.9
5530000000.0	378942002.5	364366087.6	392993317.9
5540000000.0	379532944.5	364918387.0	393654677.9
5550000000.0	380123646.4	365470408.6	394315980.2
