filename	sum
SRR21787460_1_uniq.txt	341856773
SRR21787460_2_uniq.txt	341856773
SRR21787461_1_uniq.txt	285499642
SRR21787461_2_uniq.txt	285499642
SRR21787462_1_uniq.txt	375550510
SRR21787462_2_uniq.txt	375550510
SRR32774353_1_uniq.txt	339016160
SRR32774353_2_uniq.txt	339016160
